1
157.0
192.0
288.0
316.0
399.0
514.0
535.0
591.0
679.0
725.0
809.0
839.0
1063.0
1120.0
1207.0
1243.0
1328.0
1402.0
1517.0
1588.0
1663.0
1705.0
1807.0
1835.0
1938.0
2050.0
2275.0
2299.0
2372.0
2402.0
2466.0
2586.0
2706.0
2729.0
2793.0
2832.0
2914.0
2956.0
3032.0
3052.0
3144.0
3218.0
3280.0
3330.0
3364.0
3453.0
3475.0
3557.0
3589.0
3678.0
3733.0
3910.0
4002.0
4023.0
4119.0
4198.0
4277.0
4305.0
4371.0
4450.0
4500.0
4578.0
4644.0
4741.0
4824.0
4952.0
4977.0
5104.0
5174.0
5231.0
5299.0
5358.0
5438.0
5463.0
5573.0
5681.0
5797.0
5822.0
5934.0
6159.0
6201.0
6280.0
6307.0
6397.0
6452.0
6521.0
6569.0
6677.0
6754.0
6846.0
6872.0
6974.0
7008.0
7050.0
7152.0
7182.0
7278.0
7319.0
7391.0
7440.0
7497.0
7538.0
7573.0
7772.0
7807.0
7836.0
7878.0
7952.0
8014.0
8101.0
8128.0
8249.0
8391.0
8415.0
8537.0
8689.0
8721.0
8822.0
8848.0
8965.0
9001.0
9073.0
9115.0
9207.0
9248.0
9317.0
9338.0
9438.0
9560.0
9743.0
9889.0
9948.0
10027.0
10060.0
10182.0
