MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7;MU_8
-0.003947548660129994;-0.0035289303549816487;-0.002863960340184864;-0.003856018444348582;-0.0006006791586786254;-0.0008283561233220601;0.007400572246623059;-0.0006328934917370123
-0.0037355465852123605;-0.0034290129022779823;-0.002751413409700326;-0.0037362506780216865;-0.0005523502340465406;-0.0008030358821421055;0.0071976370971691215;-0.0005960867200394789
-0.003509611511955991;-0.0033249368536892665;-0.0026316938704618316;-0.0035989327679247307;-0.0004977440746450105;-0.0007690185131909425;0.006978667631348736;-0.0005601994415478408
-0.00333647130867103;-0.003270386596345262;-0.002538632724390606;-0.003551459942527686;-0.0004958022801479876;-0.0007863161324418973;0.00682082379232505;-0.0005493505974734129
-0.0031797670037915548;-0.003248800614987559;-0.002451908235860316;-0.0035351300642317263;-0.0005103607455024437;-0.0008149061207585216;0.0066666792537663925;-0.0005502047949834927
-0.0029025583720395246;-0.003147692292362126;-0.002300458098673807;-0.00331716442387566;-0.00041246024513086045;-0.0007227594657831639;0.006348884167537613;-0.0005099235441926401
-0.0025730819805426285;-0.0029897050956342068;-0.002121151263477938;-0.002993993639698222;-0.0002628079044711534;-0.0005783907792403367;0.005970897061343109;-0.0004495009042745769
-0.0025025300786407655;-0.003020067579051728;-0.0020739434407708963;-0.0030795092715274713;-0.000346839330228364;-0.0006751497600280443;0.005908320336898013;-0.00048419717828244817
-0.0025980449105892076;-0.0032261420501837547;-0.0021055340610485296;-0.0034440397210078137;-0.0005771680286728041;-0.0009106088601747268;0.005997014247815537;-0.0005847093012629967
-0.002189610761806704;-0.003082329878124568;-0.0018689484556840459;-0.0029747246731345895;-0.0003334280277809282;-0.0006460495650393287;0.005414448530268109;-0.0004995196765055391
-0.0013862176271928462;-0.0025390786333260034;-0.0014300027937919802;-0.0017914492345191347;0.0002851530466684587;-1.107954265828846e-05;0.004395663092891409;-0.0002536349476345002
-0.001654681838502059;-0.002719708771008752;-0.001549166771637675;-0.0023109144388006376;-7.63780333438191e-05;-0.00040628776392549824;0.004749619778136974;-0.00039147560834808427
-0.0030234560745912194;-0.003925195458764566;-0.0022232954068571236;-0.004695698511483618;-0.0014480337107820162;-0.0018067927222536828;0.006286147052946413;-0.0009531972352118071
-0.0021063839247028623;-0.0036282266731629564;-0.0016769623325581886;-0.0034400475705457807;-0.0006918744466821474;-0.0009514686300988062;0.004807408254029502;-0.0006831052644262292
0.0032218353739741157;0.00036398504511685144;0.0012613293254459266;0.004944784622070298;0.0042518057930574955;0.0042056183935133395;-0.0016600467729168528;0.0012793800146419492
0.008562488220585604;0.005272566529221054;0.004465877620597142;0.013231982688837803;0.009526385990672619;0.0096167398225906;-0.0070469025519821985;0.0033413482078366503
0.007768113599117412;0.006488053640725106;0.004628966892385372;0.01225532144252071;0.009436499311745953;0.009368476398402001;-0.004489002859295032;0.003107507932072194
0.0018302821032503962;0.0048573648748832885;0.0014157947819666875;0.005893029557087322;0.004165627527066088;0.0034577094280534254;0.0030079061464391155;0.0008330927477550315
-0.0026202219700295765;0.0049009676987624255;-0.002653734814464124;0.005133870855652083;-0.0010706862143206302;-0.0029969316111039305;0.006761972656001187;-0.000815576795385011
-0.0024748935789182117;0.006231715225519871;-0.005592044323502064;0.009865474620679137;-0.0028437267889734616;-0.0065551920156628205;0.004648964507519354;-0.00024512259918425106
-0.0005125762636045714;0.004087600051117905;-0.0072004923760146;0.009995303316095909;-0.0018117906958075717;-0.0076654433237445295;0.0017566367959340654;0.001443200700397131
0.0006845892671702112;-0.0009965080781616632;-0.007025747794351514;0.002668458358873589;-0.0002297310805175326;-0.007052530302363272;0.0012948230223707446;0.002153486756978189
0.0021652761339240427;-0.0022528156381974433;-0.0032831152729388825;-0.004402392840663931;0.00012914231570728874;-0.003182179851942409;0.0016044455872365603;0.0011962514661722466
0.004676267115938577;0.0018602322844709883;0.0036348953921148826;-0.005919233405898519;-0.0011409946064363562;0.004809740695119899;0.0009958893177448168;-2.631044928915571e-06
0.005615146001893034;0.0036845122727147224;0.008577417864576357;-0.00479700031330885;-0.002883967759029619;0.012995295002527663;0.00018920842084880032;0.00036753297639402114
0.003531158731840888;-0.0009436080309148354;0.0076348344439105065;-0.004590797794482718;-0.003444506074563388;0.01448758820691461;-0.00017476654872798146;0.0020975942308226465
