MU_1;MU_2;MU_3;MU_4;MU_5;MU_6
-0.007035011662534344;-0.00601543551688146;0.002868628739752992;0.0037735346218734987;-0.009233305047616748;-0.0025596959175817426
-0.010227386797342256;-0.002813351425711553;-0.0009384369249369966;-0.003334478898727629;-0.009575460231400174;-0.001560870774164804
-0.011435996167024754;-0.0029612643634153567;-0.004312885424426259;-0.005901616944637147;-0.010391801360087688;-0.0010149113597073096
-0.009123801942644283;-0.00513191922227444;-0.004070113469219869;-0.002341068308100675;-0.0072756889477945084;0.00013045589761987418
-0.00663489289069284;-0.000775118497459848;-0.0033201451382767148;0.0018927707522369693;0.00355794810506667;0.0015854498697582212
-0.007442926201880026;0.010210192603992939;-0.005062599607786599;0.002252919413264213;0.017399338657663976;0.0007108914076755851
-0.009785399803459247;0.011144539171910064;-0.006382985684756197;0.0012958673485023095;0.022990288657625712;-0.00226248971124846
-0.008056829534641019;-0.00625180811544034;-0.005316223415529965;0.0023231972844039933;0.014641053428479205;-0.00421720384720343
0.0007564666276418015;-0.022577513751656085;-0.006007570341144117;0.002309084093051465;6.010430112273938e-05;-0.005697487346646411
0.011675758015705574;-0.018390886902564855;-0.010215185039797943;-0.002338203970700925;-0.007689264471716106;-0.009228820673188661
0.014915562823844257;-0.0032863788001994496;-0.011909441419025188;-0.007831924058404787;-0.004451192134226245;-0.011715965252891312
0.007795932061523123;0.002698683533947699;-0.006215679419765228;-0.008522672328587052;0.002417857146286401;-0.00871180792506618
-0.0005269128571723914;-0.0029356760081140957;0.004361884947887138;-0.0063764538517141625;0.004398231470441243;-0.0039691775729566595
-0.0017711596082689198;-0.01086624582803032;0.014478626707543955;-0.007356671912637322;0.0020446724932035648;-0.0036638265957785157
0.00013442858622955063;-0.015221277154020173;0.01895644135949537;-0.011287818490484856;0.0034316604595234714;-0.005178681842569935
-0.002233800925192444;-0.012515699689300315;0.01402166723819553;-0.011961398746236964;0.011166125558004922;-0.0027263097978402918
-0.007239029340255076;0.0004920497184094569;0.002285992343075021;-0.006257741971071001;0.015555076683433337;0.0008941197546865234
-0.008793341360237546;0.018769296976029852;-0.0076735222677951995;0.001515035447105022;0.00884759552991039;-0.0012757060110469521
-0.006140161932820418;0.027506458558396316;-0.00971739503189076;0.005238973405966919;0.001105312881458686;-0.007679500921347432
-0.001382952326187783;0.01819759471222145;-0.004526436546333564;0.0044355934100870345;0.006830969451361283;-0.009084759753179298
0.005576579711090783;0.001344408596450516;0.0028431486089980826;0.003738880078571355;0.019530064045788494;-0.002705372004746476
0.013668206382807052;-0.006792969974473781;0.0066305951811010426;0.005743333649077089;0.019578817216215887;0.001129650563732362
0.018723680119963077;-0.00487014753138042;0.005019162932700946;0.007379955165626217;0.0058203091265948284;-0.006621513996893663
0.018721155003267497;-0.0023625768397935783;0.003142253430349787;0.0036838826375521156;-0.0025076066417364247;-0.015375551700341834
0.016247172931884817;-0.0013249461765857662;0.007502536556979229;-0.0065785372461521175;0.0038268143132652505;-0.006387570595348755
0.014238385823462579;0.003236037974515791;0.016029265005060446;-0.018287656391796824;0.011766720416194015;0.013507861765446603
0.01195223663935738;0.009084986048280673;0.018811174264804248;-0.022511775729963112;0.007593921159790358;0.013738302045103554
0.0063380340131043355;0.007599218438821891;0.011514932702894509;-0.014560918552550501;-0.004815747953046961;-0.011621327782044328
-0.0023188217604591652;-0.0019898821372994558;0.002070757099273797;-5.666119378806176e-05;-0.013225072318421115;-0.0278888432566603
-0.008284013815415997;-0.010389791480600603;-0.0005930906322467329;0.010119027154412161;-0.012462437079575615;-0.012776533325758288
-0.007662146248847902;-0.010929485103247332;0.0015888862098097387;0.010765475502302644;-0.0035544665451129344;0.008638600784878207
-0.005415065460327454;-0.007072137355456946;0.0006640235434489164;0.006285452587553576;0.010004597426988468;0.007241945799072169
-0.008929300053585838;-0.0053670118349971405;-0.005131664321338799;0.005076005607754908;0.01759052043791762;-0.005492896996705098
-0.01599931418269353;-0.005800571375669413;-0.009060125130304608;0.01050061457668943;0.00877933172779008;-0.004034677260784671
-0.016264260612025683;-0.003825387315523254;-0.00486303327741469;0.01637386217776589;-0.007892334502369758;0.007793935375516359
-0.005589452576569521;0.0006145778003507715;0.00442051561542236;0.013919107877344083;-0.011802606783298693;0.008481446582752288
0.0068105761682507844;0.003436791062920348;0.008643189063135704;0.0036939497329151905;-0.0004621813694559992;-0.0028034477497344405
0.00924585596842499;0.0053162949724897155;0.0025621606909799833;-0.004929317902718914;0.0068203639566709225;-0.006295598461356938
0.001993352706341661;0.011414955779862658;-0.00682415813896741;-0.006434295368189577;-0.0009129216065183426;0.004572364308392549
-0.004559117715361072;0.020460076078809116;-0.007997142378951811;-0.004212517482884247;-0.011710477432363607;0.01290360409958993
-0.0043687408329366;0.022673481931011943;0.001652450849343731;-0.0025797540607828203;-0.01149988062641634;0.006997471113973131
-0.0016187045039145706;0.012812715451567421;0.013338331313252409;-0.0009914739365993975;-0.003513811305187415;-0.0008321782017723036
-0.001804596718741888;-0.001091357580948244;0.0169705011803289;0.0021887844846622704;3.688325013367632e-05;0.0036747900866361508
-0.0034900213039644667;-0.007692528483524575;0.011364131501965783;0.005319043790551115;-0.005014002217810775;0.012628037222595529
-0.0021720135367012602;-0.0070176213417961235;0.00463367827320785;0.005097601755973401;-0.01242446258289723;0.010403664069469116
0.0017954088588309548;-0.007994602973868316;0.004786195066041486;0.0005800350957305783;-0.013710579294128444;-0.0007797944033317004
0.0039438311333936885;-0.01280045400883977;0.009449283698738275;-0.004961539301530458;-0.00520374430201803;-0.006601015513509206
0.002777284930563739;-0.013319553686711446;0.00782269350938485;-0.006314237861975273;0.0077047431114988536;-0.002661484404416607
0.0012743349847156198;-0.00604545590444426;-0.003938525563840508;-0.0028338154962111047;0.012538387191651821;0.0031195306718962146
0.001655605890286314;5.939612394501591e-05;-0.014423980993242914;-0.0010397590473771254;0.0022918171824784215;0.0034777899805091476
0.003316703599688751;-0.0022424049492649504;-0.011510521694778215;-0.005147673002590897;-0.014236630412720217;-0.0013717758688329184
0.006011877296923934;-0.0060160230774202374;-0.00024679241013151953;-0.00844875621297709;-0.02129509519892909;-0.004856606164771094
0.009957868130092681;-0.001193161446757033;0.003904344478715244;-0.0028691247582765867;-0.013831995723522426;-0.0006304053904200157
0.012067547695651512;0.009731802706377794;-0.0037557793080626304;0.006980722975812904;-0.0003944793174467485;0.0074030020743196725
0.00788285057162012;0.015424112618068787;-0.012549683077118012;0.009354019297107457;0.00789311615484016;0.008036708610706187
-0.0010581593681093658;0.010130627274530221;-0.011731739057993405;0.0019947997461489584;0.006374463411539516;0.00021462364736148323
-0.007218719245154089;0.0004205573621858544;-0.0034809013436860902;-0.00481964848932179;-0.00030054634054686605;-0.005675357275406483
-0.0061608711229889385;-0.0010565954703753628;0.0008733681729204977;-0.0010739476044017377;-0.002938302837344653;-0.0068191966692748235
-0.0013452157178040463;0.009157066975267568;-0.004498462201863697;0.010878729923582237;-0.0005394501938311663;-0.008421068548178487
0.00123057749407331;0.018681542674836328;-0.01234813320911172;0.018769878841285788;-0.0031602306668541574;-0.005504583138267378
-0.00041267891651633584;0.014942777957746277;-0.012800444293646912;0.014972484241689444;-0.01387589288821728;0.007961669591499737
-0.004315417114375309;0.001549808482740442;-0.007465238555822987;0.004304174505992281;-0.018141567805785554;0.014654507712839852
-0.008195247169351232;-0.008617465530933528;-0.004319354986901354;-0.003199036904693956;-0.005189966914688441;-0.005494926471223141
-0.011302692756670063;-0.00846320606831069;-0.0034006177540775954;-0.0016774465207581772;0.010625183056728797;-0.03341563632883267
-0.014305052385804541;-0.0004694378996975766;-0.0013543916628657375;0.0054938044830198565;0.009462307283442762;-0.030622909133478232
-0.017042946084626115;0.006338074106506707;-0.002939135067941185;0.0054510738946362495;-0.001892501017556174;0.0011635450012911326
-0.016331060919232875;0.0037768227022014263;-0.010653916201881384;-0.010948732647910518;-0.002089644690853932;0.021839063890503604
-0.010022441740424257;-0.005651580957190799;-0.013087745078800237;-0.03259099463414909;0.007517541817838636;0.014421494981270473
-0.0018081680804708606;-0.011963938496307327;-0.0032836319919941556;-0.035965540667845866;0.007478713382002033;0.004513370547450652
0.004119908407429469;-0.012283173962234398;0.0029678054513339936;-0.012543894433062058;-0.0018300052031049972;0.011555093575300884
0.008624159355834857;-0.011466399887180163;-0.010539416868253628;0.01931231991208074;-0.0007935293428435133;0.017420477371704636
0.011270425654560984;-0.009493790012277974;-0.030318945566180946;0.032921976073595524;0.010943097677708633;0.002873698918745024
0.005619147082708204;-0.0030736838420427023;-0.029621573041973895;0.021883196967638588;0.01191529221450629;-0.013558133476855428
