MU_1;MU_2;MU_3;MU_4;MU_5
-7.595207687364122e-05;-0.0012462968874129396;-0.0009785003787721215;-0.00043028630536789904;-8.616753750770858e-05
0.004028303834958174;0.006442304499978643;-0.006212717404381357;0.009672577935177137;0.015999421625583484
0.004104443791985227;0.007129395481571641;-0.00815080879024583;0.01168547445181595;0.016961595415594
0.00204261802287547;0.0031454598727635036;-0.007179719140276364;0.0071173245602685516;0.007577072248972122
0.0017649538212470629;0.000956618371193479;-0.007423699250328976;0.002331002559165362;0.0036869311984042284
0.003099982525935449;0.0016313562295105458;-0.01149640948048682;-0.0005922498741753083;0.009394572384799186
0.003567823929317371;0.0020573807325979937;-0.016422243273451997;-0.002940800622945138;0.01379451001343082
0.0030244702144143153;0.0020085452259391927;-0.016930888366933315;-0.00421632512164652;0.009155521768853437
0.0024972067480015917;0.004218509920203982;-0.011138705812202982;-0.0031801256321187413;0.0017519381849088731
0.0013671120961951239;0.008296249173259418;-0.0028630202936591838;-0.0006734725425879571;0.0008999041237911295
-0.0005087141782001149;0.009530847481864025;-3.171963994877884e-05;0.002009472692379967;0.0053761770848313375
-0.001108694225931081;0.005605997034605647;-0.006697197247106229;0.005041756592353504;0.0073248205009758425
5.450715081080022e-05;0.0009891119302658609;-0.014979262853099754;0.007912155217068876;0.0045309686687435465
0.0003139521510972287;0.001189501590419157;-0.013147352302874744;0.00755441411499805;0.001351817738854291
-0.0013905056948740624;0.005182789051018536;-0.0026840479864176114;0.003014021075172955;1.54025614101965e-05
-0.00220497486687728;0.0074535012136452685;0.003707648939929172;0.00038439136563065107;-0.0016437606137031729
-0.0002272316803567508;0.005317236281542501;0.001106015956960821;0.005471353865745791;-0.004383100941212995
0.0021468219340847936;0.0008146170374270238;-0.002997322423137984;0.013043344188353482;-0.005745391004279705
0.0021202739145501307;-0.002553017096050811;-0.0027412633610685733;0.013396263792785145;-0.004139383473619565
0.0006077901733570619;-0.002748843522548798;-0.00042892960740374025;0.007289557889267782;-0.000613056082556561
5.09326082021776e-05;-0.00022371431214182413;0.0011922658609379749;0.0032608474824317992;0.0026476559173556576
0.00026924418672572497;0.0030716389693864663;0.002812855551996453;0.0029537613389709243;0.003544201503516269
-0.0008674733940125858;0.005612247518640071;0.00405584260326217;0.0008073664857640313;0.001640797023547052
-0.0032682080826334173;0.00718766935934323;0.002979543557160059;-0.0033205832448297196;-0.001017408323049535
-0.0038784515919785215;0.008303781359866902;2.676584443921436e-05;-0.00339556561978628;-0.002475617029688954
-0.0010980964814646394;0.008138724851435948;-0.0033018289263016627;0.0004061901716221809;-0.002681072404777987
0.0023739016773618726;0.004265969853468556;-0.007156681620348832;0.0010439333150135234;-0.0011671743250647598
0.0030744419711286053;-0.0025802864197665564;-0.00992004519516313;-0.0019695348717690543;0.0029062841492236416
0.001516623245787087;-0.0065594361497188815;-0.007933536764641988;-0.0013734667318747993;0.006557869702164672
0.0008600787985868154;-0.004261960115927598;-0.00309742751188067;0.0040731879909107005;0.005200265293484986
0.0016759503712502975;0.00031316593007344856;-0.00217027416298662;0.007166266513835731;0.001007202553715275
0.001278489703143112;0.002292688693549013;-0.004854440950085182;0.0046287208682155466;0.0009319571711993245
-0.0011892521094350236;0.00151254205914158;-0.0035498183443944857;0.0009165464677144428;0.004532113073580874
