MU_1;MU_2
4.9649975462258106e-05;-0.0002720426191502416
-0.0003908732347182283;0.005800898403584464
0.004160483509716084;0.005401075495501727
0.007825447264623381;0.0005294126783497709
0.004085249890689837;-0.0015365723537632803
-0.0014655664860971393;0.0010282488323275789
0.0003776826681871665;0.0023187956598530804
0.0071185572154694;-0.0010337686259375665
0.00860818207587632;-0.0038766923224703635
0.0027624728786042984;-0.0018137593729102607
-0.0026402930458942005;0.00040630968192596024
-0.00223638181497042;-0.002689307910287198
0.0011719837284049686;-0.007355388668809606
0.003124359889207595;-0.0073470357122446634
0.002973672034648714;-0.0038126906876994
0.0016433808062546365;-0.0013229655080797848
-0.00046880517926624186;-0.00020630340622090925
-0.0014513455990864258;0.0012739015340644702
0.0013909389926349586;0.0017453581973331084
0.0065204153291129425;-0.0005427156916361557
0.008193711671030394;-0.002348288878610641
0.00394269418262336;0.00048093337300398215
-0.002132396087946454;0.004541346159270794
-0.00606765366087065;0.002809714759853718
-0.008755195321993144;-0.003591336425469401
-0.010432282425221094;-0.00699106236983461
-0.0071700765855986235;-0.005192674733223494
0.0016946629524350525;-0.0025378523512636884
0.008905803500955678;-0.0010142465052336035
0.008018658250564935;0.0012526023347013528
0.0022277492490110295;0.003967595603033494
-0.0007126063313542166;0.003983969297225002
0.000613498851026058;0.0006858755083481039
0.001176198582572785;-0.00323817357361019
-0.0007576185324109071;-0.006202582688141016
-0.0012514725467097725;-0.0074754785391494185
0.0006319530986770685;-0.00425358644037535
0.000302329629517956;0.00410857837486385
-0.003468009206582478;0.01127830799045578
-0.005490997069111505;0.010548434117159014
-0.0033254423684240786;0.004481981022461426
-0.0020025508028801804;0.0020332844327823427
-0.00518262945539952;0.006611084588447998
-0.007474956110418385;0.011302553230093573
-0.002519038338257662;0.007653406011833629
0.004783660354785273;-0.002575555371803355
0.004477924634378592;-0.008522908295309333
-0.0012330054800224984;-0.004763897835717094
-0.0008169299676764745;0.0012104143579667844
0.00602364984900541;0.0008857196329847245
0.006870472444308311;-0.003298708109371367
-0.0021583268209305136;-0.004709052450388639
-0.009569646340311818;-0.0030572052760370083
-0.006526852264097892;-0.0011219721422065347
0.0006963737473257269;0.0007787811757859575
0.0009263048573033963;0.0016393852969379338
-0.006754377912882815;-0.00041333729120895534
-0.013368387374453347;-0.0021684844351485813
-0.012200960019585465;0.00170141961041046
-0.00494142391273103;0.008947400819543403
0.0032814527397582068;0.012607105967061197
0.009195330240611988;0.011851507650114128
0.011147393049710654;0.009991059775232831
0.008423292850707484;0.006360105022936521
0.002923142232397498;0.00047618841511632576
-0.0006500987921552904;-0.002801287458369331
0.0009896639161712133;-0.00145459702131925
0.0048635458946828;-0.0004245730458427693
0.004376444725509321;-0.0009029105739274395
-0.001442438314256728;0.0019834682650654266
-0.006172641266894401;0.006578935688690797
-0.005381109997281792;0.005883790986792632
-0.0013478380130389318;0.0022830031450971995
0.0024160915479119493;0.002444266212671018
0.004032675662475295;0.001961166994157301
0.0015474381934521084;-0.005058061605288889
-0.0037728677779485667;-0.010935249728623532
-0.004734944040784652;-0.007257375612807121
0.0028653154773037714;-0.00018420557305262733
0.01145187132764884;0.0006292352649425498
0.010509777429603667;-0.0033943178492046684
0.0020627157959030745;-0.004396592121400673
-0.0017824844943280184;0.00037015310801563703
0.00356255118445685;0.005821877183512585
0.009561646250564658;0.005753566665891819
0.007929263190254335;0.00046557034132266577
3.061495210579568e-05;-0.00395380297809879
-0.008215570260227364;-0.0033495283201058295
-0.01229662511261717;-0.00036018716235892
-0.01057767581591882;-0.001605179466001263
-0.005294037003040729;-0.009644024192492944
-0.00011671348815671278;-0.017557896765227874
0.004105252484935721;-0.016002538433327496
0.008087029033745603;-0.007112792267650266
0.010217058912258846;-0.003545649061300299
0.007602847296585955;-0.010069085559227768
0.0007942465933984995;-0.01564094156956608
-0.005204617382381458;-0.010767101307130478
-0.006523680796090071;-0.002860785113872056
-0.005462720158344659;-0.0026179402652622414
-0.00633955464858001;-0.0046573692906219785
-0.007225733602826937;0.0012256761711882589
-0.002004248916454938;0.007830932987001684
0.008165774241768998;0.0009533280951845347
0.01344980650232144;-0.013293517737978674
0.008706654811968865;-0.014966524738570254
