MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7;MU_8;MU_9
-0.0005217501153116812;0.001252517635112325;-0.0002723067775078158;0.00024010383540451865;-0.006428165127808193;0.0034817244612063082;-0.00011272402497125468;-0.007078872114962888;0.0024822684464565884
-0.0029336586710421936;0.0026769114881621797;-0.0023699108682542626;0.0036476522834765048;-0.002908525514573804;-0.003896276401438269;0.0002652559219777438;-0.0031219990268784616;0.001458853675310361
-0.005570775995747655;0.005067782293100297;0.002407729734833408;0.0020490010565705342;0.004003959452303523;-0.005568295242672807;-0.0010028903112822834;0.004943958042649408;0.00013966866938462438
-0.005964714907816726;0.0058947622597571425;0.004882514040864857;0.00011644465861609809;0.009031527936831133;-0.004525883825850502;-0.0027955184390102005;0.013144633543413393;0.00042533127224215084
-0.0033092250869446627;0.0037564553079188;-0.0009962079683914196;0.0010398568004817573;0.008072280109762726;-0.00442746224993826;-0.0034382847283825064;0.014573315948138928;0.002146223084187721
-0.0008619779097158021;0.002333508056355377;-0.007141012764231351;-0.0005460466021885894;0.004938743481120389;-0.004156434408726266;-0.0023003401244581266;0.006072981754853324;0.003363460753495041
-0.0018410162296686762;0.005049503193728783;-0.005120908656600178;-0.007940330672586511;0.0057006988180737074;-0.002468419772772484;-0.0006548247615607518;-0.007342456187829992;0.0031580803745502022
-0.004412822100362611;0.00884331882272182;-0.00041945608039206883;-0.012973783446115612;0.009159611238612636;-0.0018529793847164452;-0.0005598238851253647;-0.01550383271341239;0.00240717583115141
-0.004656653872031549;0.008672320177944528;-0.0015461576836422767;-0.008777802114838373;0.009016837889571644;-0.0026684954198537185;-0.001431915168488784;-0.012854214966277363;0.001728265276743934
-0.0023532379484138928;0.005097470731327884;-0.004906307932853859;-0.0034418941152788833;0.003128719401344214;0.0014512212465097323;0.000663180701685205;-0.004047046626984013;0.0007784262444968517
-0.0003695730480278792;0.002286657277314317;-0.0027728209597858025;-0.007307316534297338;-0.0034801051311594867;0.013948117427475572;0.006626655547965004;0.0030425969651189768;-0.00027486242432232295
-0.00039536179313433295;0.0016820332041379623;0.0023021167821396;-0.015183274015158657;-0.00437520280137702;0.02545106682890882;0.010262684686225524;0.0060617139520559695;-0.0005912202525086241
-0.0018624869896971905;0.0021024783585958285;0.0028947968771942203;-0.014912520514141136;-5.498842894282247e-05;0.023288070597341125;0.006615202653970549;0.006506803992257953;0.00021657718248439196
-0.0034601528734065023;0.003052044189977057;-0.00028168404644497876;-0.005990477741856704;0.0016993046852055765;0.007334275707193858;0.0004297463217159048;0.004429114452839962;0.0021413086624140565
