MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7;MU_8;MU_9
-0.0009112404246854598;-0.0014314212087853451;0.00033157110180509036;-0.0007213544367021731;0.000532656719591339;0.0003641808211521157;6.160965317011702e-05;0.00037298691894160083;0.000914520193911212
-0.0009489836718211703;-0.0017244333710487068;0.00037013327887340205;-0.00037184588111942134;0.0004802690907053917;0.00022587265441150538;0.0002968321645671159;0.00042138993900525256;0.0009459468958143167
-0.0010162990607636643;-0.00211269448576384;0.0005333075013033353;0.00010579431296074415;0.00041611620597721685;-1.0196658655745265e-06;0.0006418306471089382;0.0004982893730922204;0.0010012939119120067
-0.0007846125592948151;-0.0015210361112721095;0.00038907097581120613;-0.0005369161232754761;0.0005019269583900306;9.708892450389206e-05;6.069585476843813e-05;0.0002859685921564681;0.000861509485580748
-0.0004194241047151407;-0.0005521550913555702;-5.396493467648215e-05;-0.001614228732956919;0.0006217894054984497;0.000442121098661025;-0.00087662329466099;-3.2243060811575755e-05;0.000611480081830571
-0.0006564163809113511;-0.0016114473470636283;0.00014666703862476887;-0.000330563714758986;0.0004087071697951587;0.00012273731564566514;0.00014345179374500902;0.0002530954585811427;0.0007344294201139964
-0.0012743710230131854;-0.0038207362973221018;0.0011590492109201905;0.002334232355920537;4.5384380513854974e-05;-0.0008739095384656955;0.002296135910174024;0.0008654825832206171;0.001130953382004978
-0.0005024122895477669;-0.001560357871763029;0.0007318369738490998;-0.0002734218143882255;0.00044480244577130485;-0.0003053875059394711;0.00014816941075663655;0.00015588378420862534;0.0006627672441219687
0.0023492758519940184;0.006169504800801313;-0.003439219994602497;-0.009946854084833633;0.0018419242877189294;0.003870869298501878;-0.007443918289509616;-0.0020154131868615447;-0.0011164050513821915
0.004816122037852223;0.010591833907799601;-0.009628898733977634;-0.016659198649104638;0.0028382114463571246;0.00971571757472425;-0.01216530436175959;-0.0027495910194854584;-0.0025090058646968943
