MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7
-0.013729323750204366;0.009205989138079126;0.0037616279400312464;-0.009981779953061529;-0.0004705241848344184;0.0011465276998947173;-0.0070506629095850645
-0.011368517628976015;0.011280484268641923;0.0039665131160403055;-0.009654775605127662;-0.0005054559794866123;0.0027022143231137654;-0.0039200295631954245
-0.007459168048577697;0.010832777927974385;0.005308313881113928;-0.009015912121315469;-0.0011073163445502053;0.0026583695873182967;0.0021352772914967565
-0.0028688306009081147;0.00823815845066465;0.007240503254827474;-0.007192208763951726;-0.0023495774774350466;0.0005119505952020535;0.007147455206558716
0.0013766429799167913;0.004391556011812791;0.0088900847727324;-0.004063538872284655;-0.0037782894036894397;-0.0031854551948411695;0.007695890636467532
0.004442651829257783;0.00032771723653559194;0.009707726604914417;-0.0002357353725792331;-0.004645742030082184;-0.00693428494698862;0.003016458853890502
0.005911337452404955;-0.0030861373800652857;0.00983107002083166;0.0033589773393482214;-0.004349230790037647;-0.00918100192767597;-0.004599793781052205
0.005793970406429641;-0.0053057665671357454;0.009830621301369922;0.005888051212709756;-0.0028037428442975265;-0.009285625593546763;-0.011230273846935963
0.004394656023285363;-0.006150869943142738;0.010120126299581969;0.006854507986691707;-0.0005459358298076285;-0.007801006035419865;-0.013611307389712196
0.0021444382640681465;-0.00576897489989859;0.010621423202481354;0.006123805224394733;0.0014851249033494612;-0.005930130446012557;-0.01093955165517041
-0.0005245385057528603;-0.004514369323510133;0.010941612817706522;0.003868700687303156;0.002384973060514568;-0.004664827360229934;-0.005183756598084108
-0.003257497463707606;-0.002765707491721947;0.010747105999122116;0.0005729742376204797;0.0017245232323368585;-0.004215344078497874;0.00023661753022731594
-0.0058181699646211804;-0.0007853146349408213;0.009902508919629207;-0.0029437722992394074;-0.00020109891955232508;-0.004014306710970584;0.002580842652508368
-0.008090112819573959;0.00128449841962718;0.008377003521139147;-0.005705968065833068;-0.002409359628723843;-0.003202544505300284;0.0013542906600346005
-0.010037763126037201;0.0033182272073055854;0.006248621906053788;-0.007055718925571345;-0.0035836796904184574;-0.0012599006772593285;-0.001696375816265087
-0.011657547018527585;0.005130595746095926;0.0038996315157758168;-0.007099775439119212;-0.002711963519940185;0.00161864369647925;-0.004038524618179201
-0.012963008153303798;0.006509573529908919;0.0020928987114959097;-0.006652767907021853;0.00022454955579192157;0.00460749108966966;-0.004119315302445439
-0.0139999251397741;0.007299897227923621;0.0016606603621459291;-0.0065940128319541755;0.003973209196913884;0.006660042462064494;-0.0022211606276901583
-0.014826276039507773;0.0074300753481993664;0.002971165365560367;-0.0071146868985868875;0.00650235993215453;0.006960716908375657;3.514372060296249e-05
-0.015414290753995644;0.006877631230488354;0.005613784046353913;-0.007477491748995742;0.006116826415027072;0.005295090642242037;0.0010738834730393046
-0.01553674733495778;0.005655264182639251;0.008561787119729844;-0.006520358535190109;0.002528106020532157;0.0023134317486478446;0.0006629975409776835
-0.014766980306070675;0.0038277528755029937;0.010658595830232495;-0.0035522742286667624;-0.0028671350008777343;-0.0005523421917066061;0.00018624374837260447
-0.012654604229346193;0.0014605690627906727;0.011046703163784984;0.0010239746065483055;-0.007766390396238205;-0.0018290161913427111;0.001574494828058638
-0.00898622478387095;-0.0015146887356493445;0.009315374510678308;0.005804681476589127;-0.010312745381188025;-0.0010931451687225373;0.005613867225292131
-0.0039626069986057446;-0.005336511959687191;0.005477054104741505;0.00908347929664249;-0.010081354434214086;0.0006235794341098174;0.010975807593691416
0.0017912523058813575;-0.010192899483581954;-5.3519224293613115e-06;0.009684388739090255;-0.008063350237082455;0.0017719892551447808;0.01478688273005366
0.007335560804232588;-0.01586879424035733;-0.006130559205891121;0.007498768397011096;-0.005811361656912073;0.001804087203392702;0.014317901156429069
0.01158852467379769;-0.02156285493982136;-0.011410605832352243;0.00348876850436406;-0.0044486101169099864;0.0016817317318172623;0.008661599444515226
0.013574851868100993;-0.026028385885173887;-0.014207727023366047;-0.0008680491823429524;-0.004163525047601401;0.0026665254086031347;-0.0004942253210016631
0.012725823686434982;-0.02796079809937038;-0.013309743868898204;-0.004396299053491552;-0.004399228390247342;0.004482116302810803;-0.009353945663065839
0.009084116554627512;-0.026485510010700004;-0.008538288102984175;-0.006757668300298245;-0.004504879171936021;0.0048334905310725455;-0.013686908158447282
0.0032770232591069295;-0.021592929358291626;-0.0010644781608526404;-0.008353562180951743;-0.004317765911970435;0.001190917303830543;-0.011053555551875418
-0.0036940029442451092;-0.014298062854331214;0.0068539770912756145;-0.00976635198257896;-0.004226151957149178;-0.006488486678920762;-0.002364837122643665
-0.010688283177490612;-0.006340916179993808;0.012663213411878482;-0.011216828955663859;-0.004706301797405488;-0.014662117733453614;0.008347443079951356
-0.01662891956897338;0.00048393248895106883;0.014411934506175785;-0.012395966620329638;-0.005729972101680198;-0.018111780179482503;0.015996277966521203
-0.020715369419548435;0.004996183790452125;0.011346580583260693;-0.012708333660945061;-0.006516426983178498;-0.013608468824186872;0.01713148492943777
-0.022581697250696857;0.006916864625732496;0.004092677921855197;-0.011668058875819027;-0.005899420484132094;-0.0024459270215556133;0.011652267417383112
-0.022247836116556587;0.006685021169145124;-0.005507277965600445;-0.009103638584686644;-0.003174773741031242;0.01014899399974479;0.002595708522193086
