MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7;MU_8;MU_9;MU_10;MU_11
0.0001645532758345375;0.0007896560927561866;0.000630374833262456;0.00015667530483625316;0.00039121934471384064;-0.0005794037496050035;-7.94694845920365e-05;-0.00045913946599096756;-0.0005429524805794868;-6.5905781918457e-05;-0.00014896771393072512
0.00014496228059993104;0.0006786633005412153;0.0006433539294974899;0.00017014161179473625;0.00036902319809163447;-0.0006240194336321001;-8.97442553279142e-05;-0.00039211815763390176;-0.0004913970006389537;-0.00010815685095308528;-0.00016584984459870933
0.00012235220362185;0.0005501349305598815;0.0006443480290789558;0.00018195726483507345;0.00033570135932388227;-0.000652584257316664;-9.465860572468932e-05;-0.00031963055817981097;-0.00043290374753504894;-0.00014665862852078967;-0.00017937382281469808
9.69390859983574e-05;0.00040697200841871567;0.0006335854328136138;0.00019196404081831233;0.00029199575842621606;-0.0006644734608699503;-9.419000888912636e-05;-0.00024350926638514521;-0.0003688120514549026;-0.00018058967904008893;-0.00018920958514856176
6.899703126333402e-05;0.0002524285762644847;0.0006115760600795199;0.00020004747618954037;0.00023889675187941807;-0.0006594563428251028;-8.844850592864752e-05;-0.00016567849779996298;-0.000300591763877349;-0.00020923708902620695;-0.00019511290332669404
3.88519966386106e-05;9.003629310379699e-05;0.0005791001827845859;0.00020613963952387305;0.00017762063286635228;-0.0006377029002636824;-7.767458709581419e-05;-8.810901249980758e-05;-0.00022980897064823406;-0.0002320135675492327;-0.00019693139267243972
6.874353270036074e-06;-7.647772534913741e-05;0.0005371907600493215;0.00021022081618606817;0.00010958175739695485;-0.0005997810615771919;-6.223399414170816e-05;-1.2771808310478985e-05;-0.00015808933755448527;-0.00024847164289574673;-0.0001946083794802235
-2.6529613235352997e-05;-0.00024327791574639969;0.00048710976939536486;0.00021232006201902135;3.635992510018941e-05;-0.0005466445476199929;-4.2609556804615725e-05;5.840833539506136e-05;-8.707994340508423e-05;-0.0002583146106222863;-0.00018818452938188667
-6.0927065208621835e-05;-0.00040651009339878714;0.0004303190727258354;0.0002125146098637914;-4.0336232416286616e-05;-0.0004796116181752075;-1.9390246407868355e-05;0.00012359837069012296;-1.8410494827478043e-05;-0.0002614039671407054;-0.00017779719111223532
-9.586862063184527e-05;-0.0005623919916997311;0.00036844648587421497;0.00021092813927223083;-0.00011870900753576202;-0.0004003351757215194;6.7423039716034135e-06;0.00018110047754240242;4.634516625499906e-05;-0.00025776314210539624;-0.0001636774642120609
-0.00013089877269525943;-0.000707302387346751;0.00030324783541170767;0.00020772794668276294;-0.0001969135916932271;-0.00031076490328439156;3.502950284515247e-05;0.00022939251473472013;0.0001057063546382503;-0.00024757742884779985;-0.00014614505099138947
-0.00016556647737925762;-0.0008378667107477785;0.00023656588306856266;0.00020312107937883953;-0.0002731012894301027;-0.0002131023029383883;6.465336423077738e-05;0.00026716446408578116;0.00015832075282728558;-0.00023119010375702965;-0.00012560100704074543
-0.00019943566042801534;-0.0009510371172680253;0.00017028707436418433;0.0001973495208471413;-0.0003454629586852106;-0.00010974967034671535;9.475552557345776e-05;0.00029334999865924757;0.00020299670716784335;-0.00020909481318599237;-0.00010251855430259242
-0.00023209539622036363;-0.0010441651189481119;0.0001062971214158733;0.00019068453764047228;-0.0004122716555457051;-3.2541864040292132e-06;0.00012445727828740285;0.0003071524169219842;0.0002387318432971761;-0.0001819243965912492;-7.743216841029221e-05
-0.0002631695178266931;-0.0011150650455379666;4.643646027096922e-05;0.00018342031785836507;-0.0004719234770095148;0.00010375157512019686;0.00015288014563065425;0.00030806431586679256;0.00026473731871554107;-0.00015043639947236325;-5.092519397073959e-05
-0.0002923254302464723;-0.0011620668138632034;-7.5433710004361215e-06;0.0001758670486756749;-0.0005229756344775214;0.0002086113365747717;0.00017916652726475827;0.0002958805200136574;0.000280457130229912;-0.00011549560877325935;-2.3616277032127495e-05
-0.0003192819168880156;-0.0011840567315189547;-5.402140471737449e-05;0.00016834359412356658;-0.0005641808542731375;0.00030870755819891924;0.00020249992482499594;0.0002707039421874707;0.000285582004062366;-7.805401237370538e-05;3.85507012433324e-06
-0.0003438157526676194;-0.0011805053382809255;-9.15459792004917e-05;0.0001611699447357705;-0.0005945172862354365;0.0004015231653092075;0.00022212426781806983;0.00023294421626546442;0.0002800575185000544;-3.9128644352596584e-05;3.084343763548028e-05
-0.0003657669648683959;-0.0011514815906353442;-0.00011886961484374409;0.00015465961679409916;-0.0006132132064224627;0.0004847011040542824;0.00023736187600948786;0.00018330911240209755;0.000264086241962841;2.2217348182756817e-07;5.671267657539036e-05
-0.0003850426144145224;-0.0010976530140734482;-0.00013497919529664658;0.0001491121803704786;-0.0006197659200200503;0.0005561003153858319;0.0002476296253699378;0.00012278891524500498;0.00023812381151089;3.892364603234644e-05;8.08508983596376e-05
-0.0004016190044912488;-0.0010202717768060283;-0.0001391207276266769;0.0001448060922209982;-0.0006139544032468137;0.000613846797925909;0.0002524529305676162;5.263411085463107e-05;0.00020286902872597657;7.590979798691547e-05;0.00010268496485197591
-0.0004155422596625496;-0.0009211469694947016;-0.00013081808418917914;0.00014199200175859516;-0.0005958453644627857;0.0006563785453073405;0.0002514772164232528;-2.5673113682827793e-05;0.00015924820293435402;0.00011014864924592905;0.00012169412095926061
-0.00042692725594526435;-0.0008026037007226305;-0.0001098852730788219;0.00014088668680021295;-0.0005657925537354803;0.0006824832887439888;0.0002444766183702541;-0.00011045290853983457;0.00010839411713606584;0.00014066666902454799;0.00013742242970911906
-0.000435954920410265;-0.0006674299294508785;-7.643193773127321e-05;0.0001416677616625671;-0.0005244293063218442;0.0006913281441732768;0.00023135971930455376;-0.00019986655569677935;5.1620116513721174e-05;0.0001665719151460595;0.00014948969195578956
-0.00044286795731961247;-0.000518812246553653;-3.086194252266414e-05;0.0001444692840486386;-0.0004726544686065868;0.0006824804490330058;0.00021217218934249963;-0.00029195912329973604;-9.610084899470942e-06;0.00018707529651291167;0.00015760057412339215
-0.00044796509621892176;-0.0003602620811236122;2.6134945242262342e-05;0.00014937836965531255;-0.00041161202204726874;0.0006559192702066711;0.0001870962431780613;-0.0003847049881215094;-7.371621701364266e-05;0.00020150945483338097;0.00016155173159954712
-0.00045159399473143153;-0.00019553403749747786;9.359811725615496e-05;0.00015643290325232525;-0.00034266488467607405;0.0006120372691158375;0.00015644687448000913;-0.0004760551604263383;-0.00013903816929558522;0.0002093448386047021;0.00016123679317088706
-0.00045414296318788984;-2.853826044805196e-05;0.00017031762240567872;0.00016562041039833815;-0.0002673635179462506;0.0005516328246449813;0.00012066488440787527;-0.0005639852983232291;-0.00020387482816651528;0.00021020262874015485;0.00015664914617559092
-0.0004560317072356651;0.00013675112639287607;0.0002548616408877873;0.0001768781233805384;-0.00018741008588497605;0.00047589254350749276;8.03068127323714e-05;-0.0006465432789856357;-0.00026652415856171587;0.00020386424787963305;0.00014788250575131976
-0.0004577013059145666;0.00029638936444324125;0.00034560931275869425;0.00019009423882732874;-0.00010461899411793994;0.00038636453351360796;3.603201206911915e-05;-0.0007218952065984641;-0.000325323525782017;0.0001902772333255621;0.0001351292523094001
-0.0004596036555119885;0.00044655399441134594;0.0004407881354099244;0.00020511032616840242;-2.0874681977233705e-05;0.0002849230697892196;-1.1412737461051e-05;-0.0007883687776039602;-0.0003786891364854518;0.00016955727364159246;0.0001186764834276782
-0.0004621906154738024;0.0005836351946141153;0.0005385149967509732;0.00022172481318819616;6.191242937105034e-05;0.00017372552701578963;-6.121054551448445e-05;-0.0008444929913970747;-0.0004251534420856413;0.00014198623015421107;9.889969484022701e-05
-0.00046590309603419333;0.000704321395481685;0.0006368398092896432;0.00023969745493879923;0.00014185088644743488;5.516264859827107e-05;-0.00011249309368406576;-0.0008890332782597502;-0.00046339947027389554;0.00010800603094225231;7.625404463276618e-05
-0.00047116033296844034;0.0008056781499377045;0.0007337906836393412;0.0002587546889893406;0.00021711302307854893;-6.819665340426281e-05;-0.00016436021610599554;-0.0009210212118452226;-0.0004922913574407996;6.820848410684999e-05;5.126332090446873e-05
-0.00047834960552248316;0.0008852183908601834;0.0008274196343482274;0.00027859578886988795;0.00028597850834265377;-0.0001936647361286222;-0.00021590013438251002;-0.0009397780761600613;-0.0005109007693992309;2.3321317442712574e-05;2.4507026730653963e-05
-0.0004878166653812608;0.0009409623969683958;0.0009158479139180379;0.00029889973233179;0.00034687538222708995;-0.00031849768608596646;-0.00026621033571685125;-0.0009449316739976402;-0.0005185292315515588;-2.5808945135710686e-05;-3.3936813600056535e-06
-0.0004998571462482706;0.0009714860140217677;0.0009973101495081784;0.0003193326805349522;0.00039841734156097365;-0.0004399595857140583;-0.0003144191421212094;-0.0009364259078439561;-0.000514726400267113;-7.823644513538416e-05;-3.179029761211466e-05
-0.0005147091998071142;0.0009759559391741562;0.0010701964260857386;0.0003395559034003331;0.00043943623041189814;-0.0005553872685576625;-0.000359707732459722;-0.0009145228503511913;-0.000499303845350903;-0.00013293699289259155;-6.002079451880517e-05
-0.0005325475435601346;0.0009541511749161322;0.0011330912767794743;0.0003592338923338536;0.0004690090909630319;-0.0006622540003806944;-0.00040133172614322747;-0.000879797251987487;-0.0004723430862993949;-0.0001888301736051606;-8.742286205941671e-05
-0.0005534790141058401;0.0009064700957158302;0.0011848082641238203;0.0003780423127147076;0.0004864796418162774;-0.0007582301945585318;-0.000438640656781412;-0.0008331236877235905;-0.0004341958872619339;-0.0002448027080387081;-0.00011334729520715738
-0.0005775396234658224;0.0008339229375061312;0.0012244186469571377;0.00039567542819737383;0.0004914744383513002;-0.0008412390411325462;-0.000471093254490085;-0.0007756567751892864;-0.00038547486030289047;-0.0002997337253994591;-0.0001371728781022375
-0.0006046930617945691;0.0007381098976273891;0.0012512727806724148;0.0004118527338238938;0.0004839139531426843;-0.0009095050569379611;-0.0004982669776210786;-0.0007088050433689865;-0.00032703383451243323;-0.00035252256843624287;-0.00015832388185474408
-0.0006348306198909761;0.0006211853892623104;0.0012650135782664236;0.00042632477116821707;0.0004640182351357559;-0.0009615942379231288;-0.000519861944322057;-0.0006341990541984005;-0.0002599401861926019;-0.00040211881881896123;-0.00017628983443520932
-0.0006677726264064769;0.0004858092969650091;0.001265582500568903;0.00043887838331259154;0.0004323058229733006;-0.0009964456508696684;-0.0005357018719251361;-0.0005536543000499124;-0.00018544436556713027;-0.0004475524872194152;-0.00019064480437228502
-0.0007032716510609028;0.00033508631189876014;0.0012532197123889491;0.0004493418302837021;0.00038958376450981937;-0.0010133955057271017;-0.0005457365736945357;-0.00046912931894593465;-0.00010495327605782946;-0.00048796049540355814;-0.0002010612144793531
-0.0007410177969367355;0.00017249460310249948;0.0012284605078180255;0.0004575900377187847;0.0003369267524354477;-0.0010121952662639152;-0.0005500502735188442;-0.0003826795467530442;-2.0011959807726765e-05;-0.0005226049758546174;-0.00020731293836055646
-0.000780646255951317;1.8052582660617204e-06;0.0011921291862403026;0.0004635497094232198;0.00027564516756103534;-0.000993024489647003;-0.0005488762829067821;-0.0002964077966115807;6.770845475834658e-05;-0.0005508807782239961;-0.00020926562899274015
-0.0008217468687859956;-0.00017300582476494742;0.0011453291328657326;0.00046720325065066637;0.00020724510280667726;-0.0009564967076518041;-0.0005426119640172189;-0.0002124129165041764;0.00015642736512073082;-0.0005723141817222107;-0.0002068588433316934
-0.0008638748180636993;-0.00034785155312821206;0.00108942483132441;0.00046858985422657435;0.00013338691663616488;-0.0009036536778405382;-0.0005318213697821455;-0.00013273889145552501;0.0002442927542561576;-0.0005865606317521792;-0.00020009199457197432
-0.0009065610971863924;-0.0005186302818602146;0.0010260098479339397;0.0004678022726849043;5.585022627860004e-05;-0.0008359416893857609;-0.0005172113937484256;-5.93269804017039e-05;0.0003294546758818865;-0.0005934129320029663;-0.0001890296206883815
-0.0009493214531080053;-0.0006813226446017145;0.0009568567009695157;0.00046497913156481923;-2.3489785421171824e-05;-0.0007551655502330996;-0.000499575128194351;6.027061080207075e-06;0.0004101724658850917;-0.0005928286948579419;-0.00017383579068864496
-0.000991663394871258;-0.0008320856729636497;0.0008838510317637368;0.0004602949390084133;-0.00010267788626964073;-0.0006634225038130145;-0.00047971389285373023;6.17101903866858e-05;0.0004849286077212827;-0.0005849748775262083;-0.00015483088512681343
-0.0010330924710698676;-0.0009673417388728023;0.0008089220032954406;0.0004539521874538954;-0.00017969958723539195;-0.0005630280106557425;-0.0004583706062516233;0.00010632538226123797;0.0005524992936559173;-0.0005702705249770424;-0.00013254149961183773
-0.0010731206294417475;-0.0010838607729302182;0.0007339884690478784;0.0004461804688776476;-0.0002525272008949206;-0.00045645316305470055;-0.00043621862720268816;0.00013872425389575876;0.0006119296843205927;-0.0005493949276845451;-0.00010769843735415511
-0.0011112798957568634;-0.0011788352864893702;0.0006609394468507739;0.000437244847790223;-0.0003192066215728455;-0.0003462926827302024;-0.0004139371783317175;0.00015804175052150848;0.0006623958340478545;-0.0005232293448597853;-8.114464333880834e-05
-0.0011471427577292841;-0.0012499483342574092;0.0005916529446632389;0.0004274597343984625;-0.0003779807221308734;-0.00023526804204876363;-0.00039236050023374523;0.00016373217930018986;0.000703004005226156;-0.0004927253466311659;-5.365433278774338e-05
-0.001180346377623832;-0.0012954340451945025;0.0005280310194103066;0.0004171974002191558;-0.00042741512780825964;-0.00012624398901051693;-0.0003726248678724427;0.00015560012865338063;0.0007326542229107299;-0.00045873924463977854;-2.5729007327049094e-05
-0.0012106126268351047;-0.0013141284934372075;0.0004720026035028186;0.00040687656456644977;-0.0004664665328385747;-2.2210163801432222e-05;-0.0003561891264174968;0.00013381455788320193;0.0007501276782625569;-0.0004219202361778051;2.505135640419214e-06
-0.0012377531277714523;-0.0013055061141240337;0.0004254382445720603;0.0003969210962508972;-0.0004944343788558562;7.382814975235894e-05;-0.00034461542688373094;9.889386307297476e-05;0.0007544947212818936;-0.0003827557880948533;3.1167349452733625e-05
-0.0012616515893681332;-0.001269695190517752;0.00038995026673637704;0.0003876939103451541;-0.000510780370168883;0.00015907676113971334;-0.00033909825899872294;5.165761398173498e-05;0.0007457651176193;-0.00034182874973118986;6.0213690673202124e-05
-0.001282226352375934;-0.0012074671681178938;0.00036662054422712415;0.0003794324355926597;-0.000514883273257412;0.0002312543253686675;-0.0003399067447328866;-6.843249391489982e-06;0.0007254695617516405;-0.00030022007781978086;8.887699590493656e-05
-0.001299391400902907;-0.0011201999227122648;0.0003557815771095645;0.000372228123563994;-0.0005058839187538918;0.00028884225395870165;-0.0003460775960505665;-7.538793450985733e-05;0.0006967035644127895;-0.00025984020277135895;0.00011527704821046255
-0.0013130460445924111;-0.001009823650117088;0.0003570234856791294;0.00036608820005234566;-0.0004828064076435949;0.00033110795484947333;-0.00035573521558203956;-0.00015260100302968247;0.0006632462189017382;-0.00022338143392170893;0.00013660848037501492
-0.0013231211053139121;-0.0008787658371732063;0.0003695515767951801;0.00036108300836205394;-0.00044505669245412295;0.0003577739645081039;-0.0003672052356585488;-0.00023689718807396338;0.0006277842635173031;-0.00019365906673749658;0.00015015813684632895
-0.0013296851405927412;-0.0007299128809631267;0.0003928491195009695;0.00035752230748383335;-0.000393185181957734;0.00036837617643231105;-0.00038061874204507496;-0.00032637202270964825;0.0005899413020476667;-0.00017240362551008295;0.00015496157092899943
-0.0013330714364437237;-0.0005665954053858183;0.0004273521436739001;0.00035604614174669733;-0.000329527797460703;0.0003616043400092849;-0.00039914980558238884;-0.0004187087829860921;0.0005454085585078195;-0.00015900922411215095;0.000153315782721564
-0.0013339444074599292;-0.0003925824915321116;0.0004746475176319726;0.00035750405330511344;-0.0002581712948113054;0.00033511666617217124;-0.0004287380534619771;-0.0005112099689845605;0.00048751353358813073;-0.00015010665378128974;0.0001509567594336641
-0.0013332139166109802;-0.00021204565834776308;0.0005367393122701445;0.0003625691667044792;-0.00018381486944508502;0.0002862890651425316;-0.00047550615556282634;-0.0006010441709570539;0.00041165290183503247;-0.00014079704340592652;0.00015490498208331138
-0.0013317562491944072;-2.9442852722363742e-05;0.0006143169109606392;0.0003711932516084737;-0.00010962204711097;0.00021397067507466206;-0.0005412525939474115;-0.0006857032445244649;0.0003211990901757781;-0.0001277171291339963;0.00016903257765659
-0.0013300139090082097;0.00015070712324956415;0.0007046497638388674;0.0003821954904573799;-3.495248003126099e-05;0.00012062110253226994;-0.0006190595632615762;-0.0007635088681092066;0.00023150035062132675;-0.00011288225928059134;0.00018910500499106178
-0.0013276815973484713;0.0003241328679960159;0.0008004211127256573;0.00039337266924561673;4.546959020396727e-05;1.3508880056451153e-05;-0.0006923118577569385;-0.0008338664192350477;0.00016777283902945697;-0.00010599664602217467;0.0002005810976413647
-0.0013237581650662042;0.00048709909716764357;0.0008909912479736513;0.00040239243903097727;0.00013942640630533075;-9.65358773137227e-05;-0.0007400927913619921;-0.0008969505238122294;0.00015439565020374774;-0.00012252976168340064;0.00018258887753735465
-0.001317159880340997;0.0006365220182983076;0.00096678566097921;0.00040833143564912876;0.0002517613526735472;-0.0001995281352637476;-0.0007492084968962428;-0.0009527142875785544;0.00019777412906819947;-0.00017618633486810888;0.00011921750790976185
-0.0013078075917966642;0.0007697830733020775;0.0010256768771137552;0.00041315893669773853;0.0003774554178277844;-0.0002927699983525181;-0.0007284089434056994;-0.000999536833344475;0.00027105966414830794;-0.0002676020209869307;1.4661166835537499e-05
-0.0012976948109152482;0.0008842475145145783;0.0010780260519788626;0.0004220477615942046;0.0004973576618209011;-0.0003859769965990321;-0.0007158414493769993;-0.0010332945898493767;0.00031309641707888224;-0.0003750693210868042;-9.634725642956777e-05
-0.0012911283536618447;0.000976712097157987;0.0011458256461521765;0.0004415140559296684;0.0005814957677170579;-0.0005004819069772121;-0.0007697687698787274;-0.0010478508771705531;0.00025169505099614364;-0.0004554498617861908;-0.00015357843196146746
