MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7;MU_8
-0.001073641796189277;0.0014337261443564551;-0.0002379318156304237;0.00035564830928173056;0.0006118150350575967;-0.0005862765935806412;-0.0006745257526848972;0.0005445605771351515
-0.0008396511623849789;0.0012957546014673185;-0.00031320497052446535;0.00038089280955257084;0.000858389769810661;-0.0005304215054214089;-0.0007740348935816018;0.0007713290407108677
-0.0006155398425012033;0.0011388924993519548;-0.0004098315830177152;0.0004388261800006207;0.0012158246766753467;-0.0005501978084845108;-0.00093253574123973;0.0010705964877686153
-0.0004074618334286767;0.0009615666100536993;-0.0005653067094690899;0.0005361393569572983;0.0015190772928861858;-0.0006826039787984066;-0.0010302759701819675;0.0012126648169268949
-0.0002209464660807594;0.0007566625857582609;-0.0007958314709151457;0.0006523688181167764;0.0015101198248425928;-0.0009146373603548513;-0.0009352547554519896;0.0009124774312453169
-5.999797533808006e-05;0.0005140356349282324;-0.0010706284717213205;0.0007347840873291106;0.0009441504618674113;-0.0011703359843540627;-0.0005617601041399805;-2.4822883171900603e-05
7.393934854887883e-05;0.00022591936545149216;-0.0013045462516854689;0.0007126950273409062;-0.0002579024170201191;-0.0013419179147357357;8.57929888364564e-05;-0.001546068088135373
0.00018284580557949808;-0.0001069282077174302;-0.0013851038341830908;0.0005338559164245537;-0.001890572760810463;-0.001370619711392374;0.0009175960825490844;-0.0032833856783916924
0.0002725052896871608;-0.00047128739909926967;-0.0012335596952008476;0.00021391525610341272;-0.00347079924557489;-0.00134364778224037;0.0018225389227996018;-0.004663754866744091
0.000352280445757376;-0.0008414499927605515;-0.0008731293342544203;-0.00012256662605930125;-0.004408878517133835;-0.001532460771704307;0.002756725530692642;-0.0051815885008898955
0.0004345995042805712;-0.001182776797497337;-0.0004575385087520591;-0.00023952412639307826;-0.004280551812381597;-0.0022934632234882448;0.0037840905752382307;-0.004689489055570909
0.0005347357528347074;-0.0014579198855646425;-0.00022142396058008382;0.00014544440065209787;-0.003057727590588254;-0.0038207232261408815;0.005011972089884165;-0.0035006147513463753
0.0006706621701643587;-0.0016353163042268054;-0.00036017471189338896;0.0012169987338283967;-0.0011621394933817347;-0.00586913141289675;0.006445152877295606;-0.0021836283425295663
0.0008611272830118072;-0.0016986030557440766;-0.00090749632424099;0.002874097431875157;0.0006986673540570614;-0.007667926583802511;0.007872848441135664;-0.0011424300739895533
0.0011203623535359201;-0.001653318022164167;-0.0016981790987491685;0.004604636945770818;0.0018326294572603456;-0.008193645720720422;0.008905313253284121;-0.0002741728892693443
0.0014514318905679158;-0.0015272890574120211;-0.002445418444636405;0.005576256115549551;0.0018521507369613068;-0.006730388791100935;0.009152929603142061;0.0009777164668368496
0.00184230813015776;-0.0013644102104271817;-0.0028800648073475958;0.005023234127515331;0.0008229965684822512;-0.003376652561319071;0.008407539774419848;0.0031009242027520345
0.0022644937593778685;-0.0012150086335314019;-0.002887715535942331;0.002785477053266728;-0.0007702111974348458;0.0008796837734495667;0.006703220073982167;0.005840700563784575
0.00266988669375181;-0.001128797186972811;-0.00262496714172797;-0.0003570741912334844;-0.002210726107230278;0.0046314099658940995;0.00426578651557821;0.00792094005241618
0.002987429125782071;-0.0011580030352628563;-0.0025863255638164805;-0.002872667104985796;-0.002832150594113795;0.006813753266629603;0.0014173656360023633;0.007505074838481828
0.0031311736975118153;-0.0013718760851983629;-0.0035226909930328727;-0.0031850424440235127;-0.0023247769218046506;0.007302514194934474;-0.0015388492055678073;0.0032336095021894967
0.00302891435204527;-0.0018676286262137606;-0.006129396930597301;-0.000533887892807154;-0.0009442410835710105;0.006981253082295768;-0.004410099975304344;-0.004729040364771021
0.002661861665080302;-0.002755378074986875;-0.010597048807057625;0.004510044526235564;0.000531084044467567;0.007223460166927444;-0.0070705005031069385;-0.014258388186629917
0.0020881371279244166;-0.004113112150767617;-0.016291964247426172;0.010194493113735123;0.001155164623834582;0.009074987300190835;-0.009257420794525755;-0.02184001128814551
0.001426947342960036;-0.0059348615040057265;-0.021793632097595248;0.014343587341307508;0.0003297196030650829;0.012584952175224333;-0.010412139714083248;-0.02412881411304769
0.0008081573741211733;-0.008099298059212152;-0.025292222996362808;0.015320221622940496;-0.0018283331051401456;0.016629958054594496;-0.009825819575712567;-0.019875816983055652
0.0003189102946926243;-0.010368796397812683;-0.025185225454363715;0.012680865021591822;-0.004499715764422166;0.01928623571393018;-0.007086273555817676;-0.011060320237049554
-2.220326135842942e-05;-0.012419045138603337;-0.020705883915020314;0.007208613753800851;-0.006533634126382482;0.01854875348905199;-0.002520005083738432;-0.002188669586676107
-0.000256719348810772;-0.013901529774630562;-0.012395070583689868;0.00039050136076935267;-0.006948147583421371;0.013130118424981031;0.002701210315656211;0.0022084850638755295
-0.000454381129984867;-0.014532939551304011;-0.002138064348101364;-0.006279175418542054;-0.005311307906289064;0.0031157174769420102;0.006931559343155728;0.0004672571804551634
-0.0006703131182918081;-0.01418081048669821;0.007423511924123409;-0.011752647690959848;-0.0018757200744849189;-0.009726973860462037;0.008799041454742562;-0.004908414580055526
-0.000905481246771025;-0.012899857895688278;0.013907134473250475;-0.015484171345562849;0.002517538733105075;-0.02217720962248237;0.007929066862876135;-0.008660885675500751
-0.0010908438827348407;-0.010893657925530353;0.016077186569804947;-0.017262967899786853;0.006691757631911409;-0.030453863590861958;0.005087701138148235;-0.006212092076613651
-0.0011124843543045175;-0.008422461080558214;0.014128760304534487;-0.01709275976438696;0.00950074196786935;-0.0316759323884513;0.0015710973763121067;0.0031095622041544544
-0.0008750010330367822;-0.005711715266114292;0.009350758069761506;-0.015184855638914118;0.010241663448003998;-0.025336597725625448;-0.001617319378394034;0.015288839638640465
-0.0003734706837811741;-0.0029077856486747294;0.0035192539098074663;-0.011962901596615776;0.008912385887779829;-0.013855373762327509;-0.004062329954780305;0.02388540997131235
0.0002700867009062672;-8.720261009544597e-05;-0.0016626909819354649;-0.008072063838838493;0.00609716336207316;-0.0015906200260955548;-0.005597238351763332;0.023860872929165732
0.0008351136960741274;0.002708163782522218;-0.004996902707190121;-0.004441799381924741;0.002565625895525951;0.007266214197360778;-0.0059137962583641806;0.01457103662430848
0.0010865125276568546;0.0054386866002687495;-0.006077664300293403;-0.002226882907234658;-0.0010267007462671947;0.010630398966952632;-0.004629510751000118;0.00024005394802862132
0.0008727124403233973;0.008046309924625985;-0.0053105900433580485;-0.002364045955979256;-0.004111447260512398;0.009134191052044164;-0.0016642656505014416;-0.012223658343874164
0.0001949594278433455;0.010447139778943737;-0.003562079529794992;-0.004887692901659994;-0.006091439591802539;0.005209526579189159;0.002560522188758201;-0.01686298868911392
-0.0007743592055341861;0.012548368238817156;-0.0016080303720472286;-0.008578199787548148;-0.006479965257621835;0.0014657192093018836;0.007230215481373027;-0.011855167791296124
-0.001728035651365332;0.014294958195873427;0.00023120155073038013;-0.01136403455526045;-0.005243041364039895;-0.0004939459344604706;0.01125625375749159;-0.00048271332326003637
-0.0023063716008946598;0.015719436384217987;0.0020384564538576135;-0.011318191393881774;-0.002962519220762272;-0.0002582786742167185;0.013286550157212505;0.010723662643206736
-0.0021993794466207686;0.01694762657382535;0.003988778307717942;-0.007664456736568487;-0.0005851116158162477;0.0018504367206213972;0.011934552918903732;0.015597789612279856
-0.0012280683602372761;0.018136280709345316;0.006100775455614197;-0.0012215871281664175;0.001088589143813538;0.005164717431545555;0.006456861351437742;0.011577217997219684
0.0006237169814301542;0.0193679638945721;0.00817463094012071;0.005941578109033436;0.001803051772003084;0.008689061863234137;-0.002485224646460221;0.0008223051560155058
