MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7;MU_8;MU_9;MU_10;MU_11;MU_12;MU_13;MU_14
-0.00961295191098943;-0.010830619450991296;0.00020798742166369994;-0.0010393889522599584;0.0014448736100213157;0.006714888303178644;-0.008195311950360084;-0.008898714885937823;0.0013949515283314669;-0.01357306461688948;0.013539299414568296;-0.031456939415635814;0.008645637968924777;0.006566646526344435
-0.011984607986880216;-0.008778940856284704;-0.001174054934010211;-0.00808049285516316;0.0028655407691098216;0.0069448091862008305;-0.005854627666430309;-0.008531728265454279;-0.0003727099080836767;-0.013726540797899582;0.008820179642190897;-0.025274923658765314;0.012517471550472744;0.0056637737882131245
-0.014281755138677507;-0.005633903936431254;-0.002031744155168163;-0.014356660192687441;0.0025367765741562947;0.008208285917666251;-0.003972828092027087;-0.006121941929453324;-0.003711440762233677;-0.008579224769063637;0.003494858199507684;-0.009127089599994632;0.013201244266350606;0.005475620483221756
-0.016066471497353012;-0.0014724823372040232;-0.0020044897486620294;-0.01879374618998504;0.0005537622161163402;0.009614621056123979;-0.0027522750257197187;-0.001771574235425606;-0.007537040847612485;0.0003494304330438415;-0.0005422539192881609;0.011550855576886098;0.010103016024475385;0.006333883500529489
-0.016885976562436854;0.003369580407489989;-0.0009892642917766314;-0.020578972896170136;-0.002671057776014421;0.010279752122578034;-0.0018763762654161863;0.0038177216847338773;-0.010353208382470905;0.01002260039352083;-0.0024876252477627953;0.029217252065439982;0.004147486043931383;0.007391720306249736
-0.016379414842793767;0.008392997104103114;0.0008044259209280249;-0.019327226114392644;-0.006486841776889773;0.009557372904848439;-0.000733985857858526;0.009426768647623138;-0.010776745974407781;0.017121035186160937;-0.0026339926634556983;0.03761913780199727;-0.0025241514293074664;0.007282086825823163
-0.014359415181961238;0.013073128544017116;0.002858205974235456;-0.015156848460913684;-0.010078920158077091;0.007213402758581506;0.001203925681047304;0.013635134196464194;-0.008191003973105623;0.019225357473557213;-0.0018034241400460033;0.0343196980316442;-0.0074757365206135;0.00528221672122101
-0.010856226387329745;0.01696839640429679;0.004434427534459622;-0.008676445677382065;-0.012590361987411034;0.003466227594268518;0.00403659411725607;0.015305843423403383;-0.003162761828160631;0.015584441704292474;-0.0006598709440619575;0.021378177695532057;-0.00912295045762695;0.0020595905635421717
-0.006127768339493013;0.019759728517576496;0.0047617909281521134;-0.0008894322493670959;-0.01333667327005397;-0.00111817965889025;0.007273091383635684;0.01402591357601547;0.00264899027536008;0.007327058460361577;0.0006262475769766123;0.004143963332955532;-0.007443421707755832;-0.0006484162012743147
-0.0006326000978824508;0.02123998225653861;0.0032722587930060962;0.0069719186640772885;-0.012049007442660622;-0.005796365934056166;0.00993321900567989;0.010284494285457047;0.007090849439460408;-0.0028796560104363774;0.0021887697963230636;-0.011100655342751804;-0.0037763567891505594;-0.0012194914134590563
0.00503381574997229;0.021295761416887857;-0.00020233944432468734;0.013663780811413144;-0.008980512949381753;-0.00980376513888811;0.01088971476665334;0.0053095780118431815;0.008376648023255131;-0.011633278129538996;0.003986037602111495;-0.01956102840415033;0.0001530145235908028;0.000684824278054873
0.010219872499764374;0.019902096211792977;-0.005358424111481758;0.018169975586567386;-0.00477348713874167;-0.012496168517960468;0.009342245675628726;0.0006486354918842155;0.005872084240761477;-0.015884893715794043;0.005484749327218747;-0.019459132845410666;0.0033003673639605538;0.0038041854935233774
0.01429098762816299;0.017127478209236515;-0.011498070085555239;0.01991235894536771;-0.0001889129682802905;-0.013504320419346334;0.005242857128428344;-0.0023263016476444695;0.00046334524288569695;-0.014022435629350849;0.005812707078825878;-0.01220275603756222;0.005721962824013038;0.005996116849693291
0.016692177509879353;0.013147934110103007;-0.017711455329335213;0.01885985835331398;0.004074465632927;-0.012859218623505825;-0.0005162441311699464;-0.0028099865159448914;-0.005712846761891048;-0.006573130145242122;0.004276663250344348;-0.0013432097667817036;0.00808676615854208;0.005462726625332688
0.017017357371874296;0.00826853499587825;-0.02308791641174232;0.015480482152934358;0.007368642542521166;-0.010982779573611552;-0.006270540425714448;-0.0007514266574871211;-0.010096310806702681;0.0037900299372859232;0.000833831481700248;0.009037059382357285;0.010704036672040678;0.00172991262977524
0.01509342310525736;0.0029324481506389378;-0.026888887352690894;0.01056158977534645;0.009047712658388142;-0.008499595201230307;-0.010104776053097484;0.0031625035948005696;-0.010699055453851069;0.013051553667708672;-0.00381375822049139;0.015748228086953996;0.012875957687070184;-0.004090409979096802
0.011055048585262753;-0.0023085538013377527;-0.028640850672850222;0.005013682080771336;0.008610257542382808;-0.005969669678828991;-0.010584911824556368;0.007669983904240012;-0.006897143861755027;0.017315371844564626;-0.008476483573516528;0.0172603100895086;0.013157752257225808;-0.00976040680495121
0.005363735912525623;-0.006863442147855819;-0.02814109422361424;-0.0002430255701935367;0.006024518819345691;-0.003714053264716947;-0.00741714605211276;0.011215825220898978;0.00012914014263995264;0.014457977112937868;-0.011844319278187165;0.013781883190517917;0.010418290818451525;-0.012847774021431103
-0.0012588421386805532;-0.01018950193211376;-0.025420864392638874;-0.004343471203177446;0.0019634629335957016;-0.0018169970051826595;-0.0016972724530722309;0.012387913956348588;0.007472807532187732;0.005239147863920782;-0.012839127530392808;0.00690792732311707;0.004942478737664921;-0.011852915692420845
-0.007963677729075917;-0.011881623391089547;-0.020733850466515037;-0.0066123677490540055;-0.0022895198426905647;-0.0002283851282488222;0.004442685743098875;0.010474241198934446;0.011433569276948911;-0.006788909376145871;-0.010980036717653687;-0.0009079385705166001;-0.0012962452170764602;-0.007173442308798007
-0.013919904168231027;-0.011757078134504497;-0.014575819944782882;-0.006788248913327658;-0.005243486222730137;0.001164688446172609;0.008665752281777647;0.005883644342101622;0.009301809055611978;-0.0166922014288929;-0.006679341933997843;-0.007019507006943215;-0.0054990040222968415;-0.0013303169266656889
-0.018435645656554932;-0.00992142644161161;-0.007653453337026816;-0.005185135959869249;-0.005714128142842968;0.002529940018155717;0.00933247343208209;9.986688699705104e-05;0.001082789746612417;-0.020292948022452868;-0.001214208291236839;-0.009433722613037772;-0.005522185010801387;0.002049429403205869
-0.021050679704933184;-0.006786965996007802;-0.0007431977830321528;-0.0026177230728359467;-0.0032528425127772527;0.004071513773481209;0.006042922794558827;-0.004889997509847344;-0.0101626294414629;-0.016022646664179453;0.003751115122825745;-0.0076077119659562955;-0.001039119888611373;0.0002827640402921705
-0.021598144622547163;-0.0030127685785576955;0.005491168565317673;-8.979729642472105e-05;0.001653218488672749;0.00594745855319402;-0.0003630530325857161;-0.0073993982766892286;-0.019815911507435297;-0.005609630883058754;0.006863119153954314;-0.0027121489831256566;0.006282600744113766;-0.006448327733801552
-0.02021336705414274;0.000646405273963263;0.010597930373714417;0.0015709030259719284;0.007698475286767237;0.00816618477068411;-0.00820774745882906;-0.006688338290003498;-0.02406016477312608;0.006688201251903868;0.007582799217325625;0.0029280596601564336;0.013585387457558632;-0.014736387736982265
-0.017277632747431396;0.0035481845357866982;0.014328863736022324;0.0019437180502101098;0.01317650591783492;0.010542096817790588;-0.01550438118680732;-0.0031976731979913926;-0.021562438006486044;0.015910019518981324;0.006249997187116312;0.00696798612838653;0.0180680619311901;-0.01968585332597153
-0.013322016324475402;0.005340270177996946;0.016605666164404818;0.001062999544402531;0.016549427680173628;0.012736730658334545;-0.020449984512893263;0.0016969473071900439;-0.013673292704896825;0.018455274142930456;0.0037830143747211243;0.008088137775830315;0.01803805211535442;-0.017773022960013197
-0.00893084628056623;0.006019165538678974;0.017517785591006575;-0.0006645389562500828;0.0169539962067845;0.014350432040576773;-0.021864166187731123;0.006299682106459159;-0.0034289834379190383;0.013513738625463958;0.0012422283360211033;0.006348976262903552;0.013385347685101993;-0.008970779985113137
-0.004658729155043096;0.005849929649120415;0.017315201655931558;-0.0026206399800124723;0.014466434381081139;0.015022980507152065;-0.019516802464650814;0.009293752314681571;0.005878383598175332;0.003275507592198875;-0.0005793798145956102;0.0027863103380699125;0.005420023368759424;0.003187914684287289
-0.0009518821991232351;0.00520639492183823;0.016343508373162573;-0.004178081188642595;0.010048288734989726;0.014526319347684488;-0.01417291602766291;0.010179221482455777;0.01191856807430359;-0.008145866891480015;-0.0014454467673813108;-0.0012843822646319493;-0.0037496665545569854;0.013515365438999418
0.0019224513546431598;0.004420757490409162;0.014935729880502477;-0.004892179728889451;0.005203792909075005;0.012842466429087594;-0.007250694599147332;0.009260351539312739;0.013938781958045734;-0.01654193768254218;-0.0017267974389296988;-0.004758753703319018;-0.011995693262186765;0.017838011285636658
0.003908599446231265;0.003702606175331279;0.01332453968419277;-0.0046173590971676365;0.0014699580955139944;0.010203501745798997;-0.0002388971716489331;0.007287136440331887;0.012637166546378061;-0.0192858127744992;-0.0021235989125719004;-0.00691125616133801;-0.017791683878491865;0.015005448543199993
0.005127602547675621;0.003131439400931132;0.011616749443847151;-0.003506583084145263;-8.399846547815182e-05;0.007053539132210088;0.005801394881728819;0.0050331395814045355;0.009464736816282756;-0.016111764703544574;-0.003151935732642369;-0.0073834576717013815;-0.020484846527241217;0.00729134215122428
0.005779698948638153;0.0026910709418365084;0.009820996610499743;-0.0019049763432202667;0.000820682264491554;0.003916591412004211;0.010395218529744331;0.0030300981792790375;0.005792635209421756;-0.00883076650573632;-0.004695920546916283;-0.006120585711737981;-0.02022043983222635;-0.0009398034128554111
0.006031241698152771;0.002319957658486834;0.00789798471149006;-0.00021091143925506173;0.0036264570961513764;0.001221065766354629;0.013470154869891404;0.001509557909737691;0.0024021818047610917;-0.00034384142490607403;-0.005953834321205235;-0.0033333929525536;-0.017667614682934655;-0.0055491934253098585
0.005947196098017541;0.001965835933864009;0.0058130621188684705;0.0012175270095914938;0.007180244042222855;-0.0008287494413231612;0.015050890172607918;0.0004813460264003262;-0.0005149455372301414;0.006519137438994996;-0.00588573597137129;0.00044198418564890096;-0.013718778596768335;-0.004666396408421475
0.005500985399208999;0.0016279567215030013;0.0035808419983998203;0.00210763687058405;0.010183595958804066;-0.0022826331097953534;0.015074549944688152;-0.00015803395511806238;-0.0030098549140015864;0.00992357488837544;-0.003921160058297743;0.0042219694741176695;-0.009256070780701627;0.0005896442434751517
0.004644367010448685;0.00136699815049332;0.0012921864999720573;0.0023245263724192755;0.011687633944902234;-0.0033885829792512203;0.01342572528355692;-0.0005622001502234418;-0.005010637643969903;0.009492819611641118;-0.0004310679555412313;0.006621881988105942;-0.004980786612020979;0.006979916381986668
0.003388245121744946;0.0012797035887797403;-0.0008825390699930453;0.0019454133907666393;0.011425892024313367;-0.004477792466275234;0.010143988031849302;-0.0009177465243643814;-0.006192602221046446;0.006255559138208995;0.003445120297284354;0.006309053173320229;-0.001277204932877165;0.01103987082094587
0.0018466904508749704;0.00145184596320037;-0.0027163487008332408;0.0012887292807636382;0.009849451346178768;-0.005798307513339755;0.005680080162969696;-0.0014196249405054651;-0.0061432467887025275;0.0021578005554896045;0.00651869145356845;0.0027524504333997567;0.0018343579354821022;0.010926498008504832
0.0002244599023466631;0.0019055961417770086;-0.003979636016208063;0.0008236281122921363;0.007881726877016687;-0.0073308992185212776;0.001024940797216467;-0.0022063434292162033;-0.004677411526948215;-0.0007038627648887872;0.00820496379011302;-0.0032514804785841625;0.004536367662207255;0.007147808543745663
-0.0012354570303000217;0.0025608998394936536;-0.004524666608362052;0.0009709436649734534;0.006521630680319917;-0.00869486059893273;-0.0024735551952161454;-0.003298073711849457;-0.0020752917679415926;-0.000920282715550944;0.008615614520844342;-0.009745854607147747;0.006876313229442223;0.0017717961867118126
-0.002308666180669357;0.0032374571701584256;-0.0043738119918673175;0.0019024473081321745;0.006435887581956611;-0.00926226713604045;-0.0036412397286320433;-0.004616957457168847;0.0009038400854052989;0.00159641925953012;0.00822596655805938;-0.014414575609949624;0.008547348131992594;-0.0031958864744307783
-0.002826746483115482;0.0037113768788092087;-0.003757755044527825;0.003463851167879072;0.007654971560340988;-0.008460039917301942;-0.0020903206184994163;-0.006094386333488102;0.003264064969082376;0.005489481402108651;0.007539010962264288;-0.015533668744825365;0.009062585285120425;-0.006920051128130241
-0.002697199958005372;0.003804336379022232;-0.0030590387485923743;0.005267136713841101;0.009474594443789066;-0.0060607996315259855;0.0015137853154447625;-0.007754342083108683;0.004210849514123057;0.008515165311097523;0.006867526700383259;-0.012614096944561148;0.008202989336324774;-0.009487155697757169
-0.00191790080820949;0.003455787111656431;-0.0026727659808949717;0.006879491142049946;0.010631781745357505;-0.0022646493073455133;0.00572147142522417;-0.009663876660805107;0.0035694534685994568;0.008615232459052147;0.006168984346293157;-0.006508468252651545;0.0062940379875448356;-0.010790767212349926
-0.0005850965535135631;0.002737876929560726;-0.002859230653540767;0.007979901776390012;0.00973771182248118;0.0024217013157704676;0.008884414414899388;-0.011786573539798508;0.001867268148438219;0.004983799398269215;0.005070326567524104;0.0010493877432582181;0.004018146872430212;-0.009923372663884898
0.0011194393460567521;0.001807796208549546;-0.003671396668870921;0.008408143475839139;0.005843158896075172;0.007327962996359631;0.009731804486657693;-0.013885712133361058;-9.375408558359425e-06;-0.0014663164753339888;0.0032274556278227293;0.008243322367333982;0.001949780837412211;-0.005883725176639015
0.002969420901766105;0.0008253625939002054;-0.004981594478660543;0.008131182877290045;-0.0010663199278348248;0.011651695339015264;0.007790438696344885;-0.015562295641011649;-0.0012603583447697486;-0.008506539710202888;0.0007685327416182697;0.013800607250981088;0.00029043567966182776;0.001035625760131386
0.004748965460505855;-0.00012080254971767641;-0.006565103167963836;0.007198620603219113;-0.009876760010862365;0.0144413940009458;0.0035603293511898;-0.016377420034504958;-0.0013316167378819217;-0.013622964438899925;-0.0016251684915951745;0.0170284883462754;-0.0009535045016687537;0.008555681195638366
0.0062955146427733175;-0.0010410366480282595;-0.008184702329682872;0.005731285529697845;-0.0186227537365554;0.014722784770814559;-0.0016987242861143143;-0.01597897623850471;0.00019061167904560513;-0.015105114630169713;-0.003106965899599177;0.01744398736006913;-0.0016426361433445177;0.013158721694291931
0.007514335392143531;-0.002014836968809199;-0.00965401480990185;0.003936752050822142;-0.025192861675437113;0.011868054795454655;-0.00653611585857413;-0.014219953517048405;0.003577189368947542;-0.012667412904294253;-0.0031976225699396166;0.014661249833230272;-0.0015341146011086848;0.01189693677166759
0.008364885673536793;-0.003124741342814955;-0.010884622234274947;0.002110835936704772;-0.02811559324477066;0.006041570966047994;-0.009872738720155838;-0.01126166697630174;0.008605029563550533;-0.007396044354582604;-0.0020719604654659135;0.008892461863644646;-0.0007402486679892825;0.004255166321096931
0.008828874695703879;-0.004392635761551674;-0.011912238699603058;0.000581034600832271;-0.02695986294260681;-0.0016328515467296332;-0.011188778037258889;-0.007585518422312495;0.014092952727471202;-0.0011775669139539393;-0.0004299685688460733;0.001575831848045807;-6.218168981919574e-05;-0.006989517746132858
0.008875871063005076;-0.005750369559860462;-0.012874651796781766;-0.0004093788806158907;-0.02219758354798351;-0.009403936103837232;-0.010372463379174317;-0.0038529188715691544;0.017903766934804267;0.004042364194856092;0.0009438351084984951;-0.0047543186165367205;-0.0006188646041143921;-0.01666588268201599
0.008448401918484002;-0.007055643609351813;-0.013924317700280926;-0.0008155099993159352;-0.014844325117947721;-0.015562143948533934;-0.007587284182381474;-0.0006825164966380997;0.017793634799440256;0.0068884235046865255;0.0016309622446609804;-0.007662005844537007;-0.002897119072359966;-0.019802243833379224
0.007483221176382321;-0.008141932193833945;-0.015111370268554877;-0.0008252236910336814;-0.0062399354656042525;-0.0190172488052289;-0.0033535126632410705;0.001523449572211774;0.012746203736225684;0.006965459803712113;0.0017333958665276508;-0.0063315933882045344;-0.006062734527545163;-0.014567286892662247
0.005963079769642314;-0.00887561919764671;-0.016315715756785615;-0.0007804829002886737;0.002055920298740568;-0.019461322718657047;0.0013652202319109341;0.0026468034908040273;0.0038062241161708685;0.004981831373694631;0.0016601173622173215;-0.002194187960036622;-0.008304543426353918;-0.0034929746869306966
0.00396988717563898;-0.009192963991547462;-0.01727906366313269;-0.0010119969963607377;0.00849927489415532;-0.017155113184012534;0.005373327056499483;0.0028297704632511316;-0.006294899104857689;0.0024423855236219644;0.0017611848384078011;0.0019467201330155806;-0.008092620650793818;0.00807778399080832
0.0017055182928041646;-0.009104603426807575;-0.01770696210675931;-0.0016609938139302992;0.011959959204176055;-0.0126374940952485;0.007728938233588561;0.0023728738907555385;-0.01445555961742593;0.0008629262642323325;0.002115335081137735;0.0037011975318830444;-0.005336967700909825;0.015214459474018577
-0.0005346606381044244;-0.008672771974173986;-0.017362679362193243;-0.002591252987237508;0.012043978225388214;-0.006591462500153871;0.008160971924560587;0.0015881850089721151;-0.018570422470704794;0.0008442491190477783;0.002606217768370608;0.0025415363726837845;-0.0014603841020167617;0.015947799626662856
-0.0024214013717443277;-0.007976592003152563;-0.016106898364384614;-0.003462653303953049;0.009131916816355012;0.00016210656223862162;0.007108125821234915;0.0007005849827107629;-0.018253458627894063;0.0016557865679128474;0.0031381957685135734;1.387391995846055e-05;0.001642657598029033;0.01159832339034862
-0.0036551814180813013;-0.007085232860193574;-0.01390502200109919;-0.003924275299426469;0.004159218231325024;0.006714332942253983;0.005367880221833008;-0.00014266599580722692;-0.014740292461336938;0.0017461999589542445;0.0036974221851012634;-0.001342598918426226;0.0028674217502045705;0.0051806557528645165
-0.004015265009078659;-0.006054371201058632;-0.010847995244124716;-0.0037835744021768557;-0.001678560708071825;0.012234629008044815;0.003614137184299751;-0.0008246406582132319;-0.01014010452036128;-0.00010109873293018158;0.0041301697419884684;0.00027548883403925184;0.002440115618889329;-0.0006044426757419552
-0.0033927388307693307;-0.0049435656642071385;-0.0071890074236076055;-0.0030377653984762715;-0.007154239912201167;0.016149152275587678;0.0020920534002982346;-0.001281887442214602;-0.006423085116618233;-0.003782842079792638;0.003876751979016634;0.004557679359390524;0.001502515847692341;-0.004415312277156739
-0.0018083451694042199;-0.003834084874680462;-0.0033432859286446383;-0.0017953841727892045;-0.01117096521095081;0.01819854468448885;0.0006335253659851678;-0.001569223830742742;-0.004645592254898683;-0.007754752728812555;0.002092740369444164;0.008984643196377012;0.0012168518020391282;-0.006043919157158652
0.0005877938275064338;-0.0028279848724635966;0.00019757497263707093;-0.0002171161095289625;-0.012928143299959505;0.01839746953761585;-0.0010862329791335222;-0.001825182879078969;-0.0047465909569278306;-0.00984482926413215;-0.0016780257421320245;0.010302381140673061;0.0020571171996318985;-0.005642924168847364
0.003531527920281782;-0.0020285183032604207;0.0030167599950361138;0.0014466340998794288;-0.012105719937043461;0.017026713960352862;-0.003250264281994315;-0.0020955066067534383;-0.0058553241224540645;-0.008490442788966608;-0.006685191103841763;0.0067753323708185514;0.0036500977727088;-0.0033494427589529055
0.006665609660290113;-0.0015188183119645444;0.00490305264581417;0.0027896698510441707;-0.00898189965243674;0.014659624456261624;-0.005730503028132329;-0.002168013083347149;-0.006810310505774845;-0.003698078623226891;-0.010752572791059416;-0.0003472269294101615;0.005104803295347796;0.0004007442629347012
0.009565467460544909;-0.001353118122662996;0.005880205490879002;0.0032972913222257625;-0.00437795989222886;0.01205458563685773;-0.008103460409120227;-0.001620090297354853;-0.006653652793101986;0.0028055736161584814;-0.011108939583856503;-0.007377148439619061;0.00554680896388849;0.004442474069091842
0.01178390623606093;-0.001555684898438673;0.006127505134992128;0.00256091039255809;0.0005810644572283923;0.009844690160366293;-0.009798998357896627;-0.00011062688456981661;-0.004987197649937276;0.008366102647225543;-0.00596943639468074;-0.010528020291202861;0.004580355516697651;0.0071314471417267015
0.012924054132626631;-0.002110713553566187;0.005859833120883961;0.0005489061817330672;0.004782362018606024;0.008231053952855267;-0.010292750125456622;0.002290744806580262;-0.00208692959990287;0.010755923194596131;0.004063520846633925;-0.00836676602063634;0.0024471205177243414;0.00735379567533341
0.012720831689622208;-0.0029398546582393697;0.0052492365689274225;-0.002257275576283436;0.007386009159701468;0.006955780174530395;-0.009277297046852371;0.005027137853158724;0.0012964040789949928;0.009322422330806542;0.01575238616701897;-0.002516216594959367;-0.00025229125148212026;0.005435832865916332
0.011089927942344925;-0.003887812831982375;0.004419227321251595;-0.004976194418046449;0.007966415547928023;0.0055720740760275625;-0.006774620473460996;0.007328426615501978;0.004344063473956859;0.005232035793352684;0.02448702098050659;0.0038268558032393553;-0.0030582763493464497;0.0030303008266878953
0.008121299696737637;-0.0047394381387639555;0.003480575571913355;-0.00664597468950249;0.006545577600365876;0.0037392888291880107;-0.0031565908370968666;0.008621862907490573;0.006500282727050731;0.0006681351897800128;0.026491312731036963;0.008166332792706245;-0.005805381287711122;0.001990165247448002
0.004036503954289302;-0.00527069527856534;0.002558983767591772;-0.006597817934244631;0.0035604033411588774;0.0012878457920177326;0.0009413347881235156;0.008757197380703779;0.007511999719512353;-0.0024952848428575892;0.020754432140768924;0.009868581270904366;-0.00813098526294793;0.0031417463631420307
-0.0008495375171601261;-0.005316243178891208;0.0017964992055787968;-0.004724014642770781;-0.00020194985441992244;-0.0019054767216808081;0.0047721041352220715;0.007932814212354034;0.007257995089534006;-0.0036943375468066982;0.009547358082066299;0.009568259101091357;-0.00887866323186465;0.005846270453542893
-0.006141497050236222;-0.004831102810036021;0.0013423136078855812;-0.001543627838536088;-0.003697607867163311;-0.0059681017123539735;0.0076148797022485;0.006495668814010645;0.0056592366297780515;-0.0037158868966006295;-0.00278634582166028;0.007883870975524752;-0.006368617010537189;0.008490805364465625
-0.011369520139035532;-0.0039221051500129035;0.001344461519654201;0.0019520497543242775;-0.005787133418119396;-0.010845279959913547;0.008862839904503431;0.004847203768784861;0.0028439506859793784;-0.003798707006179954;-0.012010267858846433;0.004951485162600974;0.00018876326667692804;0.00939638163567297
-0.01602511280986441;-0.002824267381639712;0.0019301351362998624;0.004627668617964193;-0.005518794995336378;-0.016019860636567785;0.00810979292982083;0.0034794240391165803;-0.0005814778755551612;-0.00450769307207694;-0.015826934609187767;0.0011150590632206887;0.009187566058347377;0.007574546149973694
-0.019639523052097183;-0.0018167435159637927;0.003161419029052251;0.005609486956145423;-0.0025083942688857754;-0.020452212438725453;0.005285406947247017;0.0029489529843753867;-0.003484568705019475;-0.005283567281134735;-0.01439583296332524;-0.002337988600897201;0.016668069454033506;0.0031200998905269754
-0.021872465843695194;-0.0011143986062308224;0.004979569460090279;0.004618672577821321;0.0027640043188529094;-0.02289570085414724;0.0007833654871745869;0.0036443152786333564;-0.004565821704890203;-0.005030884478658799;-0.009546380380544601;-0.0036328305459012414;0.018504238120433336;-0.0027238587804685526
-0.022565273937925144;-0.0007956011718686424;0.007174993465121503;0.0020550369248847856;0.008971264860092039;-0.02241250914752777;-0.0045417012134144445;0.005464905530871199;-0.002979086560467993;-0.003244977673857426;-0.0035048414622454232;-0.002038991308705435;0.01335772156349559;-0.007887572355734368
-0.02174167684671455;-0.0008007024654420015;0.009418048569700542;-0.0012486857374664861;0.014334786497861452;-0.018748235065249724;-0.009558819234478221;0.00770011870150593;0.0011635609962191227;-0.0007230391703888377;0.001988008519547914;0.000996369451947066;0.003973994849640131;-0.0103346955012035
-0.019574632154389055;-0.0009816472275314602;0.0113533343816586;-0.004455804215607301;0.01722225848092841;-0.01236868416372375;-0.013155344255044086;0.00929025484582006;0.006728431366397732;0.0007712573436252053;0.005866439022067091;0.0024460450417291522;-0.004459718811059745;-0.009229798957658276
-0.01634875124195735;-0.001155348776470622;0.01271583437068047;-0.007039128121557257;0.016679613881536107;-0.004240459278265251;-0.014537557718991337;0.009365231660998619;0.011975580176234292;-0.0002928721246964057;0.007535888671227566;-0.00017982108936045842;-0.007708699585910911;-0.005577166653136595
-0.012433154970790346;-0.0011338050674995642;0.013406707933463751;-0.008796480398547784;0.012715400376521411;0.0044318570449446764;-0.013468973902943044;0.007716045492393393;0.015204608612041648;-0.003992853499881303;0.0067446571190150646;-0.006793921186450179;-0.004995473861707575;-0.0015927391335362443
-0.0082532016685953;-0.0007440310337909564;0.013490048488371154;-0.009670021437554417;0.0062859607193785265;0.012396924677940742;-0.01038452454785;0.004863002984599506;0.01532142374374144;-0.00859339410364672;0.0037195706400252582;-0.01433510050423273;0.0011212467301501719;0.0008694239547881804
-0.004238377350404562;0.0001348370896593558;0.013120942157210554;-0.009617372059510585;-0.0009848664592269343;0.018521982336434345;-0.006298718011117305;0.0016852732030505331;0.012160839057520786;-0.011342270421059118;-0.0006696967197945537;-0.018360636087272435;0.006978545094983197;0.0015617862071079277
-0.000746427918566426;0.0015185010955164819;0.012449166048732339;-0.008657034598312562;-0.0072706546230829104;0.022005100397979285;-0.0024723948496861575;-0.001087065809686936;0.00655448735698978;-0.00994274829228796;-0.005106191422067763;-0.015661491763822644;0.010155529485788076;0.0017257474832250174
0.0019992126923376275;0.00328887145763564;0.011541520769201704;-0.006990226648345807;-0.011079954109717101;0.02258529286731278;5.2387633933834075e-05;-0.003167787412471641;0.00017360183054436688;-0.003840689472254934;-0.008464527356387945;-0.006333050983085424;0.010310666141075519;0.0027595892864787346
0.003913440072437289;0.005230148695187102;0.010349374726286616;-0.00503014164466176;-0.011728577073534014;0.020600764133013615;0.0008140125037871967;-0.004674203216105716;-0.004863290183246593;0.005336820406545471;-0.010483684697410978;0.005965013269313289;0.008428337398380678;0.004806129495826067
0.004988929130501615;0.007122069831579206;0.008738531977683563;-0.0032927517717095834;-0.009588931303605832;0.016823350131250442;8.393158647703084e-06;-0.005860027505637261;-0.006641632789268264;0.014373460691972097;-0.011883401481929094;0.015817304911428118;0.005583699138247809;0.0064235106898897845
0.00522072682179596;0.00883292956093643;0.0065808531080005644;-0.0022496510316892624;-0.005983199685522135;0.012176001090767727;-0.0016946161858371893;-0.006812618573703087;-0.00425846772234555;0.019825893979105186;-0.013716559585530998;0.018953147822096776;0.0023100838088445466;0.0056284864793439155
0.004582344791301252;0.010352915865428676;0.003868833942962881;-0.002236855302430966;-0.002699088811618932;0.007489994775301196;-0.0034431508158666306;-0.007293618430987273;0.0015948857296924368;0.019555198284242747;-0.01642261575968689;0.014520150420908692;-0.0012115772957415716;0.0014710757433889251
0.0030761045816502758;0.01175530563231216;0.0007899007436225127;-0.0033938601602239746;-0.0012856228153965991;0.003345148805868186;-0.004495835920996302;-0.006829486686274039;0.0087849843142898;0.013673161088635507;-0.01935854170161798;0.0053544260256934125;-0.0046675096229486105;-0.005153327960280054
0.0008162459627669887;0.013124378040936227;-0.0022812489816276915;-0.005570089718637403;-0.002434275337232342;-3.135788948801375e-05;-0.004461018022326491;-0.005013257772244778;0.014727208785850822;0.004406522458656061;-0.021153197306175747;-0.003812399408084963;-0.007406832276055989;-0.012009217852451442
-0.0019239135668893041;0.014499463249612658;-0.004869777903294075;-0.00824091717001884;-0.00574442852829513;-0.002763690743487954;-0.0033934990745895515;-0.0018265510209708846;0.017612708739625657;-0.004985915512621139;-0.020509789821263846;-0.008931519330731191;-0.00865636403551307;-0.01669658413540936
-0.004740193310206025;0.015852066899853683;-0.006536302876686201;-0.010564319588654511;-0.00997158200125182;-0.005146777444938957;-0.0016720834442100015;0.00224141728979402;0.01704883452711043;-0.011572260768578733;-0.01686347323842374;-0.008406858125990594;-0.007944852309127988;-0.01752816959156765
-0.007183670871936183;0.017080509991951306;-0.0070174286940970845;-0.011643071677544244;-0.013591179732133595;-0.007341616170502231;0.00027122650305937894;0.006354189136826036;0.013828907529321234;-0.013689457479414257;-0.0106439107433862;-0.0032914015755254257;-0.005483936021513842;-0.013873388929484242
-0.008851541822260783;0.01801260424880248;-0.006319135301506072;-0.010893637947520438;-0.015381519445058826;-0.009162614030751475;0.002167675632670297;0.009617053884194699;0.009215383698160414;-0.011184513392786978;-0.0031626267733963964;0.003737159976248952;-0.0022870529827768585;-0.006342943818000651
