MU_1;MU_2
-0.0005636640584943903;0.011313393877124909
-0.00013201727386905876;0.013599201629897055
0.0004700572515125583;0.013964373400384868
0.0011539614064732385;0.012675423338384095
0.001823624561128334;0.010554595515976699
0.002422050721822455;0.008381054532513971
0.002965570301328282;0.006452279147543633
0.0035360308104314675;0.004534306639121317
0.004232775302888268;0.0021632957886364647
0.005118867625450852;-0.0009658220668919507
0.00619443827108044;-0.004821524711140217
0.00739778847216924;-0.009152213371983598
0.008610961879989137;-0.013687978928555992
0.00965959093509997;-0.018137399103746052
0.010327922283563678;-0.021935295422117543
0.01041332890548467;-0.02404795076719122
0.009808691576868067;-0.02321676967250042
0.008562667765647364;-0.0186793414426557
0.0068660453145135275;-0.010938043418303454
0.004956829463596563;-0.0019924927369631474
0.0030046650496318404;0.005242979424759426
0.0010696763410791366;0.008112365087829636
-0.0008226375037010752;0.005416933139549847
-0.002563054656758925;-0.0019360555080996493
-0.003926502722050955;-0.011147071430535222
-0.0046779540619987054;-0.018528927734867393
-0.00473236931254168;-0.020898532101046703
-0.0042357558222527935;-0.016798056324862063
-0.003510839228441421;-0.007058048340196597
-0.002920793584530986;0.005524189512454175
-0.0027478915607141454;0.017264904903284414
-0.003145243143049757;0.02499400562047573
-0.004150797074626473;0.027183045493654776
-0.005712651246236206;0.024306852717059874
-0.007689773338070994;0.01831698396173255
-0.009839335654636834;0.011587691803090749
-0.011829826213048868;0.005943915290142102
-0.013301394344553167;0.002200170860521513
-0.013953615108694745;0.00024117337951933972
-0.013617070267016442;-0.0005701909086162694
-0.012276824220900488;-0.0008779414869685495
-0.010046814154722038;-0.0009004526566751577
-0.007118198171911866;-0.00029967914024940716
-0.0037116739302709076;0.0015001004220971223
-5.589073053055699e-05;0.0046815298231899635
0.0036077415799150962;0.008522066450609144
0.007018411362007372;0.011424862590981877
0.00991129133340867;0.011586218940771538
0.012044436418830589;0.007999175657217679
0.013204931171553184;0.001256917826682061
0.013199259316728185;-0.0063954732806493705
0.011887507243635173;-0.012019107380946385
0.009297994184449751;-0.013567450823251486
0.005753015643457332;-0.011117121653768193
0.0018707485370836286;-0.006838132710254348
-0.001614886230026468;-0.0036655810747722576
-0.004118146087121252;-0.003589253022599015
-0.0053774333611052065;-0.006705311909381941
-0.005451848916029082;-0.01152821185990915
-0.004590237667134958;-0.016120893176411997
-0.003091278652009366;-0.01912427284401263
-0.0012224892420202498;-0.020057174834097354
0.0008126379915964742;-0.01895411123552411
0.0028867281101684315;-0.015892152890669413
0.004940847504441594;-0.010920914703486193
0.006950173758852757;-0.004456686513544014
0.008875373668422962;0.002330504006058619
0.01062836049495891;0.007744991473451433
0.012075518244764126;0.010484567798110862
0.01308121640235836;0.01055727413167136
0.01357097948106885;0.009343895326784805
0.013572360491760513;0.008654025546001816
0.013193201748870018;0.009490077521355693
0.012540501910131277;0.011440440566090965
0.011638168578766473;0.013067702796061292
0.010409576510531688;0.012913886222972583
0.008737152783228216;0.010400267663434597
0.006548869423319208;0.006105330664701242
0.003869978004636728;0.0013934937770948364
0.0008186132397371519;-0.002267554824412104
-0.0024341377674233972;-0.003932784229863735
-0.005712169397449189;-0.0035566710752181407
-0.008875179288725596;-0.0020533011641413156
-0.011837603375287456;-0.0009784909592187008
-0.014546307362269051;-0.001832127103766931
-0.01691775269776886;-0.005220046937326081
-0.018775470666191858;-0.010351644708730214
-0.019847448753823518;-0.015248036203251821
-0.01985273059204701;-0.017595059723934707
-0.018644056451467533;-0.015799274801561097
-0.016324233034935104;-0.009776926451830805
-0.013255686605104454;-0.0011773903022853141
-0.009939109445254274;0.0071037234967838295
-0.006817195435808091;0.012065026303160609
-0.00411446350971967;0.011980638659037108
-0.0018112529660096104;0.007310292614245374
0.00023621525759432414;0.0005473155336082117
0.0021206399549227356;-0.004996664604964797
0.0037782315227541156;-0.006807259242972054
0.005014812958428683;-0.004267825242769299
0.005626359842732934;0.0013260836408013914
0.005523453014646206;0.007701278480599723
0.004785674161944239;0.012792291879727202
0.0036297857928387135;0.0154838952090384
0.002329644492415075;0.015702102830029097
0.001140519515579409;0.014095162015477447
0.00025412157246483357;0.01161681809161075
-0.00022176612860953232;0.009169129697802876
-0.0002732558942006113;0.007365526490702066
1.85786311929312e-05;0.006444563868855847
0.0004974483143479246;0.006291440276339776
0.0009810052593303335;0.006479773375631399
0.0013235530854670279;0.006333563017039761
0.0014546396776346623;0.005105287598530089
0.0013700867090336495;0.002299758286978787
0.001094956557716917;-0.0019908937640308612
0.0006611917630008076;-0.0069515088913342325
0.00011884385446637516;-0.011235953938234221
-0.00044264954908092145;-0.01343559595863225
-0.0009012807408577502;-0.012618210752615478
-0.0011491829098760448;-0.00871322599845098
-0.0011498272431609909;-0.0026144438002258844
-0.0009579713361945124;0.0040335477390831065
-0.0006806759500710988;0.009328156869226046
-0.00040995586431265014;0.011746890250717913
-0.00018297283156757546;0.010699200020488308
6.615565379841247e-06;0.006752657865087009
0.000176600568529305;0.0014121103433357577
0.0003476615134417796;-0.0034750598993208933
0.0005618083658593616;-0.006430054456756598
0.0008878231540171422;-0.006840076813774004
0.0013840462216205276;-0.005027031530595297
0.0020410279121085687;-0.0019218737683776399
0.0027555174012544544;0.0014193657023471534
0.0033621672032924884;0.0042012441802888
0.003703122057323853;0.0060435868253986835
0.0036925478525489442;0.006922076105253365
0.0033442126099056907;0.007005184713237462
0.0027577290910109306;0.006502436787318236
0.0020797175733436994;0.005573598455126278
0.0014583137437384945;0.004295082868367805
0.001000869797499031;0.0026879721005713475
0.0007421708362962868;0.0008141579065445555
0.0006356781824533657;-0.0011212598861252655
0.0005777506323152334;-0.0027778049555852065
0.0004582335367793568;-0.003833590289247131
0.00021357154261821766;-0.004164174515571635
-0.0001442159802857797;-0.003884535687659161
-0.0005359526003639645;-0.0032290665615118314
-0.0008562801875187128;-0.002401714906318778
-0.0010317022858452208;-0.0015373729583786984
-0.0010754339255528071;-0.0007830800724842237
-0.001112772595061443;-0.0003820633428132325
-0.0013487780918944989;-0.0006497080405336485
-0.001967393958958109;-0.0018477456170914
-0.00299365933360757;-0.004055879145297857
-0.004196348096120333;-0.007112171259378794
-0.005113325064566612;-0.010609410909577174
-0.005222879984774228;-0.013930598094287927
-0.004191379750649791;-0.016368526987459206
-0.002065841537475148;-0.017349919443053
0.0007008151414887884;-0.016652393958344055
0.00341450532971073;-0.014441467646328978
0.005420855725032712;-0.011088449752813877
0.006374350629443961;-0.006942043693034037
0.006361099261880107;-0.0022807932974150736
0.005792977876295475;0.0025175205622979106
0.005121666899843441;0.006804547387616178
0.004560862818594232;0.009740369606755072
0.004011105582616679;0.010649251645750146
0.003218922604617712;0.009414896225808714
0.002017906501594372;0.006614491496204641
0.00046421979317891326;0.003273300578339267
-0.0011991132222892399;0.00041200595854140723
-0.002677134715399134;-0.001287164409636937
-0.0037488071607745042;-0.001519281438473094
-0.0043283385380955735;-0.00022883953887555192
-0.00446896731875293;0.00244087580758854
-0.00433767498013562;0.006057046005270529
-0.004174146572691201;0.009832760324575857
-0.004229972606499618;0.012776151196422872
-0.004689847391898879;0.014047280130353086
-0.005599900723838886;0.013322740706193398
-0.006842082416838468;0.010949088157696655
-0.008174307295904406;0.00780015056078816
-0.009314615035855879;0.004905452486917869
-0.010025692524263531;0.0029959160185280428
-0.01017061128615699;0.002123181185152292
-0.009729798048324618;0.0015131836530987697
