MU_1;MU_2;MU_3;MU_4
-0.014387901168939544;-0.018333064868716848;-0.0157815444869207;-0.01570885523565659
-0.019881441285546878;-0.008787852670515498;-0.008206588282326453;-0.009588695390842167
-0.021611471344607894;-0.00022139298605544492;6.182868106269336e-05;0.003527028991716922
-0.01920884485327571;0.004602638796099804;0.005958561503054737;0.016509805042663063
-0.013274462107669353;0.005209484691157718;0.006576009657917821;0.021327515812723952
-0.00511763422500583;0.0028513501121629286;0.0014677901789012311;0.015541705947885067
0.0036550412709015845;-0.0006962046084851526;-0.0064205961567821756;0.0040677505289954214
0.011549708430384387;-0.003923147285865668;-0.012337059622944152;-0.004943559266862181
0.01747721146039974;-0.005645428018454325;-0.012634903615446464;-0.0063352128509179895
0.020883081582863946;-0.004867496964652359;-0.0069268727647257625;-0.0013266317378969788
0.021734914749676995;-0.0010605708639811618;0.0018255112534880924;0.004158325305896195
0.02041163872348055;0.005188210675258067;0.009222873730816303;0.004434374954648412
0.01753989395725883;0.011834300213132878;0.012079182819223901;-0.0016454641175801291
0.013820028695831038;0.01596553349278784;0.010095214869163573;-0.009973382918895364
0.00988035327673424;0.015228551134684597;0.005555608016342469;-0.014169273635545255
0.006186080169233786;0.00924873964167309;0.0015130112114169099;-0.009997808964228999
0.0030077510462341735;9.01692522466929e-05;-9.604307210538908e-05;0.001629037091000299
0.000433253605357178;-0.008587598253531243;0.0007955453256479219;0.014849093642867735
-0.0015995683510894856;-0.013220069618997347;0.002916600600645837;0.022170713121812288
-0.003264029179109326;-0.011990303779802277;0.004738182027791725;0.01905390344140328
-0.004798039236490593;-0.005652086770663804;0.005225340209196477;0.006994682184306633
-0.006438289762648756;0.002818168783513894;0.0039233309531529915;-0.007007746487435498
-0.00833061442748531;0.009544277564810527;0.0007265748642948162;-0.014605684498481436
-0.010438296224387137;0.011452572434870722;-0.004119860442631617;-0.01139813572100862
-0.01249731510813137;0.0076381896144682776;-0.009705308858891846;0.00021595851710066915
-0.014063811449983853;-0.000152243654162296;-0.014354757694654106;0.012776901958129657
-0.014652705025619026;-0.008141980962183869;-0.016236657397197304;0.018969613293415892
-0.013910267077720202;-0.012103394462563349;-0.014401307014578391;0.01647769455880065
-0.011745554705861862;-0.009347126312362836;-0.009395708853989083;0.008898805600390474
-0.00837361331863271;-0.0002266898602865776;-0.0029653831618675283;0.00230422922963377
-0.004262244169125795;0.011714247038302518;0.002809054981659796;0.0005197737000023885
1.0779739087830521e-07;0.02122032411340987;0.006281517748804097;0.003009390727968281
0.003874960903217861;0.023776163135818987;0.00665445874512629;0.006649028610071118
0.007015852933617982;0.017772599610054653;0.004192569409369567;0.009041723231756846
0.009311549029957625;0.005282467647062871;0.0002865687307873137;0.009892274218285802
0.010809170824450702;-0.008891505332195024;-0.002926555056842788;0.009583970134915097
0.011574958531151302;-0.019378907391362745;-0.0035407095135698953;0.00752750584529197
0.011594486293919095;-0.02256680807229592;-0.0009196609165959428;0.002878080293603235
0.01078254749308787;-0.018005505153407108;0.004021196629658896;-0.003263233509226382
0.009088997750713652;-0.008289541692025953;0.009397407340487107;-0.007484458098859334
0.006616444617925422;0.0024029406077779513;0.01315827934570887;-0.006856502783480497
0.0036615895747164565;0.010261510478789919;0.013705054591720374;-0.002155437092530718
0.0006506601480545944;0.013282452490342609;0.010464480203724785;0.002171022912824483
-0.0019910467990478203;0.011610952736524061;0.004337228768590276;0.00159457211009923
-0.003964610413711808;0.006871362019578142;-0.0025158338224412057;-0.004710616531503859
-0.005164805428979469;0.0010692974261273377;-0.0077091654737660355;-0.01321514036048403
-0.0056763771297002955;-0.004266326161978283;-0.009806418394266105;-0.018664903872418263
-0.0057155511600042;-0.008340828783527085;-0.008824486777699748;-0.017509971829024605
-0.005540931268001509;-0.01084300011815908;-0.00594518344074416;-0.009755723509228278
-0.005360119774999377;-0.011575040517251311;-0.0028204015724887553;0.0013393785076048516
-0.005264503262118177;-0.010336343847413366;-0.0007753366952496099;0.010956875165948933
-0.005220213146434989;-0.00714620674732375;-0.00013489529988903085;0.014861618399832377
-0.005117022661377718;-0.0025496007683900525;-9.311485327855093e-05;0.0113150172302507
-0.004844417622145916;0.0023493843004207078;0.0005860649659085675;0.002108585844724537
-0.004350519360061583;0.006249590549452932;0.0024830198814740946;-0.007993424979764815
-0.0036546903923936574;0.008208510599272582;0.005019228683886696;-0.013630229573680963
-0.002817498029516889;0.008058902085090322;0.006988182142747487;-0.012023045024177502
-0.001898729712858603;0.006458879914649169;0.007502339504550593;-0.0048638265091917815
-0.0009356743685572609;0.004547488861420288;0.006392139669932441;0.0027158591405039767
4.916010197767883e-05;0.0033535055401305632;0.0038575394912804283;0.005649007468869481
0.0010278842781220716;0.0032285606415278236;6.833053220135044e-05;0.0024345376473607926
0.001958198321007845;0.0036228085225208286;-0.004627939031247113;-0.004006542250404262
0.002792374684585847;0.0034087588195681217;-0.00912163370034374;-0.008795887297881945
0.003489944211960965;0.001640742557360338;-0.011506927495021196;-0.008932451416341249
0.004017699195711428;-0.001721046242414497;-0.010149657427211101;-0.005388946886662551
0.004339604345047087;-0.005663212296984035;-0.005194573827889864;-0.001814283524588573
0.004414620918134196;-0.00871034323888048;0.0009526582884899753;-0.0011501628801866173
0.004212029557402332;-0.009838469568295273;0.0049704870413976405;-0.003248322933674141
0.003733093395921797;-0.009014361299550312;0.00491654019351538;-0.005458216212756629
0.003020864775390196;-0.006968499930721254;0.0015846641328961192;-0.005302407554587105
0.0021528811327377463;-0.004465666799487669;-0.0022183044259478026;-0.002600764101961287
0.001227167395989603;-0.0017631765145020289;-0.0038292474800863826;0.0007261971475337856
0.000353028600023532;0.0012601838248001225;-0.0025291268028949;0.0026035420980930505
-0.00035431148466603626;0.004488897436907785;0.0003430438687749616;0.0024676106314624998
-0.0007865778713942275;0.007156981459000161;0.00277544488524904;0.0012230678442309787
-0.0008699201172698833;0.00816027317841066;0.003617758336063687;-0.00010415593190646735
-0.0005969947601239938;0.006914854993066813;0.0030657107235496452;-0.001381854603980156
-3.9894164770246886e-05;0.004012240387204986;0.0020316349547129164;-0.0029732355681582638
0.0006726158228009432;0.0010519943751087;0.0012665030030325577;-0.004581943196763422
0.0014037366052861476;-0.00027985716452669864;0.001016688045088865;-0.004954119444643321
0.002052488436976836;0.0007659024383933295;0.0012125766725385272;-0.003049459457273697
0.0025679432492236656;0.0035638850286284895;0.0016651590201503335;0.0005168329770588933
0.0029350125173808715;0.006515056315647885;0.0020123238208929247;0.003437153518360827
0.0031530684661822514;0.007979952698401037;0.0017167504594270205;0.0033703111939056263
0.0032257571042789554;0.00712854325649218;0.00044308597373129077;-0.00012180541651259304
0.003162337439338757;0.004256180241666346;-0.0014227461703446896;-0.005096422603694166
0.002979388378336361;0.0005503874547883164;-0.002733398301547236;-0.008659621850082684
0.002697467821199955;-0.0024500208588933287;-0.0022889544817237184;-0.009090453658964387
0.002339357595736447;-0.0034944908429468194;0.00018178339291029933;-0.006892620217068349
0.0019368888806652333;-0.002195343014076382;0.0036022472153186386;-0.004018067879708067
0.001540026886749309;0.0007033622289930183;0.006117929455641908;-0.0021148239553639087
0.0012124412222100235;0.003602304998208453;0.006269022074806911;-0.001369001050065716
0.0010070821808842558;0.004845640974049785;0.0038945483254067925;-0.0007742720834523453
0.0009355887840132981;0.0036348885271845067;0.00015104155207349673;0.0006719942655493244
0.0009546905901257561;0.0004930816811062481;-0.0032563166417233433;0.002991291305499153
0.0009806537283072805;-0.003029441348465623;-0.005004317431057011;0.005167435085516076
0.0009216442669304483;-0.005229765533325605;-0.004654964214599155;0.005859261049599898
0.00070767735526756;-0.005188828694299808;-0.002584607354974262;0.004280005316417199
0.00030512756109771233;-0.0032660525874106806;0.0003994403887883457;0.00073515932321947
-0.0002826062947191227;-0.0009298923035553252;0.0034246836166395922;-0.0034260663076257055
-0.001018805231374019;-2.547243083413353e-05;0.005779381595180251;-0.00647791770832093
-0.0018360836609358432;-0.001807213771321714;0.0070484865716624635;-0.007332428886508224
-0.002642083979710869;-0.0061755413294955165;0.0071750031118645715;-0.006244252904003151
-0.0033361981178781624;-0.011535646018858176;0.006387597803518753;-0.004561020068396864
-0.0038386069807083197;-0.01546882564037578;0.005020016053078061;-0.0035984738724954626
-0.004121084557185187;-0.0159676233191761;0.003378995050803032;-0.003578952128190147
-0.004221749504570871;-0.012562753495890268;0.0017561958103612457;-0.0035906981252198243
-0.004229562169411488;-0.006628571442978551;0.00047973666150261953;-0.00257652864999345
-0.004239776760205267;-0.0006283152104250518;-0.00014863003475336137;-0.0004049833665468681
-0.00430163955408341;0.0032564299339669623;-1.2356205549198708e-05;0.0019477646603315029
-0.00438821171944945;0.0042733863246273195;0.0007280479259014251;0.0032220692413709034
-0.004404830622335443;0.0033470319701383875;0.0017151576343737884;0.0029207136049377914
-0.004228355178282171;0.002327532022181622;0.002600735025398961;0.0016340428332947518
