MU_1;MU_2;MU_3;MU_4;MU_5
-0.005825124726516427;-0.0013262024324901536;0.0015802198311308368;0.023032372429783978;0.01182075242096416
-0.002290441206108307;0.009255290127002417;0.007806418363727832;0.02107247572741508;0.009162732090319738
0.000484202626755526;0.01700800282004181;0.01035859414004898;0.014588748817766882;0.004253246248700825
0.0011710796567218176;0.020181016026823196;0.008194181537354434;0.006095801999033194;-0.0015330658259276222
-0.0010185016415313935;0.01857937339984151;0.002803563490021902;-0.0016537126820367289;-0.0065118159743807035
-0.005942608673210408;0.013261929127708105;-0.002734918488238785;-0.006832707803936118;-0.009108229375997081
-0.012250104329370437;0.00586750893399426;-0.005598304044296299;-0.009037277580029516;-0.008379900395181735
-0.017583879844878025;-0.0018911829521159023;-0.0047555313748848535;-0.008846608638890403;-0.004486175105165354
-0.01944259339513265;-0.008338696839010925;-0.001253799936962537;-0.006897095652867642;0.0011380862596849833
-0.016376207426222127;-0.011846698743377126;0.0027634143039906205;-0.003311351878978105;0.006182147307949022
-0.008838223828131259;-0.011192224682194682;0.005482732773522756;0.0020460477042850518;0.008492469116646096
0.0008730711538141709;-0.006241223905784804;0.006325476983338528;0.00877989031735934;0.007251514113249944
0.009642131541808029;0.0016415133988986455;0.005889048735441294;0.015399962654020537;0.003445416830541002
0.01500849751161534;0.010002486208601124;0.0051664800119126525;0.019586084097659637;-0.0008385937272180812
0.01624902973838554;0.01639660674188347;0.00466435501019861;0.0192706819688708;-0.0037922740635910326
0.014427902045968605;0.019431788861202854;0.003999667138535187;0.013878399555351719;-0.0048581081131814806
0.011437956591632204;0.019082375796128904;0.0022243196394991305;0.0048797663480786265;-0.004589874276821704
0.008744790407610592;0.01623282117923428;-0.001329942988559648;-0.004743616065894511;-0.0037115601838465947
0.006695284756609637;0.011984638831250024;-0.006265232143759196;-0.01181407121962393;-0.002366869977100922
0.004749175506661325;0.007257113616644662;-0.011007446040671115;-0.014297858932379774;-0.0002656313268566578
0.002280955732272391;0.0027830449210433554;-0.013564563697144948;-0.012004508236447315;0.0025205601541935328
-0.0007249908231755808;-0.0007571847851659682;-0.012659062322149027;-0.006425151198735599;0.005019599615582698
-0.0035222446439367966;-0.0027401598473753693;-0.008372958351876937;9.042744587617942e-05;0.005715498516490851
-0.00497474413882972;-0.002795096801165422;-0.0018525480913161815;0.005386492890983982;0.0035939283924252895
-0.004147648760151076;-0.0010190118169452593;0.0055294666535513895;0.008273568316845491;-0.0009284611820759498
-0.0007687612935301963;0.0019907347911432382;0.012730967426693215;0.008639070662452146;-0.005933572122444142
0.004635728716411011;0.005325885161355602;0.018905629316543052;0.006930451461458403;-0.008947566650755667
0.010894577647772708;0.008056462657819443;0.02297203967929104;0.003536727852641089;-0.00834431138846792
0.016500639424995023;0.009494623293540089;0.023659941046054202;-0.0013221095462495848;-0.004293319255405949
0.020031252526741778;0.00938465428923208;0.020327975427057006;-0.007127303972207685;0.0013539578993319477
0.020643317651154406;0.007975765706961483;0.013947410059076874;-0.012606982253220411;0.0061185976318233306
0.01841496697769742;0.005909558549348321;0.007233736488596292;-0.015946822899375632;0.00819327723776024
0.014240112487504243;0.003921481177555012;0.003439367325559811;-0.015697913358532423;0.007220409502312828
0.009284295228369772;0.002476728756780901;0.004397525260053048;-0.011739043923308204;0.004182487193900431
0.004394388038295199;0.001522502867894781;0.009157714684642451;-0.005534792795065132;0.0006260261026057749
-9.33517871401698e-05;0.000518146735646279;0.014311309242052235;0.000563516987941895;-0.0021598282738652403
-0.004050594758456575;-0.0011947473441521978;0.01595908713199547;0.00453740906801691;-0.00346993728135267
-0.007135496786676989;-0.003819129564169596;0.012071130283044481;0.005650562885869595;-0.0029757238264014585
-0.008772507311529116;-0.006699648845678664;0.003687052988239128;0.004564065084944653;-0.00042549586477733564
-0.008626524008898457;-0.008519971443305805;-0.005772110574282182;0.002694221621326732;0.004264845057040585
-0.0070648634632739776;-0.008167505503239724;-0.012544954890568574;0.0014066076499526681;0.01047308341661748
-0.005032782647186066;-0.005692517695752798;-0.014606487950915962;0.0015533026618710839;0.016387792858453064
-0.003357995037127665;-0.002517317987067785;-0.012577099742323076;0.0033436598741729026;0.019319581278661194
-0.0021146393133808;-0.0005978297015916916;-0.009039859481536773;0.00629094688260949;0.017107796200115728
-0.0006738345016705614;-0.0011667207320403541;-0.006744716352561329;0.009267617468530326;0.009959505874156005
0.001560825636171907;-0.0040881974704456;-0.006760344557400517;0.010959845657258818;0.0012909044374101984
0.004410157413659911;-0.008314903352796936;-0.007726784979296356;0.010690753145980163;-0.0036190250090524932
0.006909775375544433;-0.01291326012360638;-0.006869831091565612;0.009010516837657178;-0.0009020645695258306
0.008090946356960707;-0.017578175875509347;-0.0023305860071765414;0.00740791035169498;0.008788095442789605
0.007810473613936779;-0.022120312842633962;0.004819170158976567;0.0072030787516092;0.01998168412786282
0.006815919662018103;-0.025588430840648463;0.010646371735763242;0.008498446573522358;0.025764807798107213
0.005995171547640901;-0.026201026059501545;0.010843047534733632;0.010127062825930502;0.02253684989636355
0.005566922332951913;-0.02247448942894936;0.0039242839788350345;0.010679286464202081;0.012305582510018061
0.005006209227954365;-0.014654106573234377;-0.007388733010907173;0.009697828954597655;0.000583943173362442
0.0037687824660792165;-0.005101785582542641;-0.017787659632029728;0.007967226847646098;-0.008151285772075821
0.0020979489860297215;0.0028803935642311073;-0.02272692026307239;0.0066714347370550545;-0.013336394362570824
0.001084277312918134;0.006989276013041904;-0.020920659570547784;0.006256769582469368;-0.017179618806462904
0.0018337022958093432;0.007191067201517984;-0.014398175721232526;0.006049063634192796;-0.021070958744278386
0.004475847818641044;0.005454757678722564;-0.006632918741252603;0.004859442124837473;-0.023374450731504143
0.007921593103556638;0.004278621325394736;-0.00044506314605764286;0.0019428622517038805;-0.02086450915300178
0.010546038204790937;0.00514388831011882;0.003020288711734386;-0.0024042391465698546;-0.012276967093801511
0.011136842323143423;0.007866207851128189;0.004084478834178885;-0.00685324750416331;-0.00030621863545618493
0.009362863290099081;0.011020171953642232;0.0037803381765770566;-0.009566209260884001;0.009936248912849513
0.005624191596882292;0.01294434474684242;0.0032804893248519888;-0.009056277276194848;0.014414478891306136
0.0007095458438266553;0.012667059623990163;0.003682119038966511;-0.005077456196203404;0.012411251315662336
-0.004354815174151844;0.010304846315561772;0.005825970953890533;0.0009911836504664661;0.006034170746472071
-0.008373274884751324;0.006852914097749214;0.009912657982549448;0.006713724666277219;-0.0017929632243177446
-0.010315329806276254;0.0036173967192306743;0.015145128821594675;0.009928749293018267;-0.008810087441531932
-0.009896757927224479;0.001659732038320007;0.019830242196460898;0.009963804215846146;-0.013631932152988089
-0.007898903593729616;0.001507057752514557;0.02205269530202912;0.00784589622661924;-0.01540289845253741
-0.0057718896714928775;0.0031520856173181686;0.020563022040635537;0.0053742650370425535;-0.01375622155878921
-0.004672819481758785;0.006180777204647594;0.015373849513154528;0.003783498231991892;-0.009143826376133693
-0.004639252744264574;0.009870360059101677;0.007797883002749642;0.0030011958029775797;-0.003014542620878631
-0.004545755713262973;0.013276271631962244;-1.4373830749060942e-05;0.0020015244873937943;0.002534178412937668
-0.002911202188613993;0.015412006288159221;-0.005818913801999978;-0.00012104967930380902;0.005496196681457875
0.000966490279510355;0.015489607593581724;-0.008053491849406265;-0.003268809345684957;0.004685560895580137
0.006300913384388715;0.013099221613953065;-0.006386699661817113;-0.006323154883208105;0.00016968030165977527
0.011065700108170122;0.008348247264103003;-0.0018506083779544222;-0.007926885591064326;-0.006670818707620039
0.013145746801119535;0.0020557440679795157;0.003488132875752734;-0.007417864015126748;-0.013471605659567685
0.01169461912563531;-0.004149972508498019;0.007249752253493148;-0.005236600490947215;-0.01760649278790061
0.007750769100713296;-0.008205637744041601;0.00768320620393712;-0.002571471674021163;-0.01715469782950725
0.0035808863225473353;-0.008544597142727983;0.004472387264529099;-0.000562628246973128;-0.011748996253496687
0.0011628898866903525;-0.0050507600258401595;-0.0010674884861803324;0.0003380845884876647;-0.0028955659409407447
0.0009747085644968666;0.0007134589435295034;-0.0066486138623377215;0.0004514571220800939;0.0064370395704712235
0.001995977196322128;0.006223512110465559;-0.010213692720802576;0.00046997490570697194;0.012853100618327291
0.002722013134911182;0.009158714876031232;-0.010936658465277041;0.0009521709808244186;0.013844593598930097
0.0022163916552333193;0.008354033292304917;-0.009396819633773038;0.002000276609404119;0.008922129633728626
0.000506336619965269;0.004200360099150686;-0.006914970286751029;0.0031373869322061532;6.785008665494407e-05
-0.001630437942642551;-0.0015669367597475321;-0.00463950002820737;0.0033654329827262144;-0.008875117240833829
-0.00310589676079703;-0.006653154738015493;-0.003086156138398949;0.0015556682938000443;-0.013870065402909517
-0.0029629902383877123;-0.009311988380926896;-0.002387362897529827;-0.0027964568816384026;-0.012726592601640488
-0.0007847491103002145;-0.009195347398435453;-0.0028722873603380223;-0.008932881454145374;-0.0062842130062042935
0.002978688190917866;-0.007355135486716081;-0.005287196401899088;-0.015003176575266763;0.002192736923052527
0.0069412807023504376;-0.005364461758555652;-0.010223504257164518;-0.019087267298585474;0.009057334841113988
0.009160951203900926;-0.004236439344267783;-0.017046989722672486;-0.020221714401073607;0.012197243714256317
0.007945380876653469;-0.003956916831566212;-0.023332723379915647;-0.018612648058944782;0.011456125075479943
0.0027540479812963674;-0.0038256522928124498;-0.025747886015222703;-0.015181708253394554;0.007665070959926643
-0.005296627555273824;-0.003088872370663465;-0.022190768815197107;-0.011153518487966824;0.0015883442599904144
-0.013723031588522507;-0.001307078384568174;-0.013638316728688786;-0.007856846215431451;-0.006118517042317422
-0.019779043273247063;0.001567071112472889;-0.0040116411138011576;-0.006296449428850131;-0.014041776664424783
-0.021829435150021496;0.005113873478667954;0.0021083069214045754;-0.006441526431831796;-0.019412884085783115
-0.020099418816518368;0.008353297905226487;0.002227375962018551;-0.006988645234636832;-0.019014267145052933
-0.016252512411106153;0.00992161857192378;-0.00287347578384742;-0.006232089019057378;-0.011489372421201752
-0.012148181714975446;0.00861645553085786;-0.010073575943946124;-0.003503548748231777;0.0008428053897293658
-0.008765682931841434;0.004008758579164197;-0.01588683622916697;0.00016768370120894148;0.01273747278317853
-0.006028433656323973;-0.0032104485063372667;-0.018036051867656062;0.002857076361181554;0.019169716339785123
-0.003434601458400174;-0.011226924060260855;-0.015989264586363964;0.0032362435164724154;0.018337519061487065
-0.0008171810279827814;-0.017451406825797235;-0.010672229239397361;0.0014075214683889558;0.012196326120790885
0.001379640393128202;-0.019298457560684133;-0.0038369252539972396;-0.0014150963021547385;0.004595048921733862
0.0024323152164356246;-0.015293073011072699;0.002582154260088749;-0.003762697248726164;-0.001117636424466271
0.00190796639913128;-0.006001167548041224;0.006960615437853309;-0.004520282089027732;-0.0034397998128424738
-3.8968106515320995e-05;0.005884413199130237;0.008254502700882429;-0.003133961158048955;-0.0027504931789702623
-0.002829820941290677;0.01660737148880191;0.006118580343637739;0.0002714408834236904;-0.0005529644282147047
-0.005811131507374081;0.023120063349975555;0.0010408504371851703;0.0047288700874075305;0.001515934920386079
-0.008420451741131575;0.02451199622488517;-0.0055248804614473675;0.008490033287348576;0.0024863780413798666
-0.010134182551302752;0.022129991770940383;-0.011336908982284039;0.009607794030457481;0.00232224521676321
-0.010485333981269319;0.018294887580335754;-0.014083631251918916;0.006893948766580778;0.0015545379118967755
-0.009329433637881199;0.014573762842357478;-0.012410257286675714;0.0006399360494175962;0.0006279125628681333
-0.007115739977704906;0.010934413395960185;-0.0066517558217043665;-0.007464713824188048;-0.00042328331324681026
-0.004755507532578919;0.00636448170185898;0.0012677326202427137;-0.015141819450012459;-0.0016429305736775672
-0.003083500880953741;0.00025600548298821237;0.008825803433298005;-0.020378165227803047;-0.00255805239747495
-0.0024038701010716717;-0.0067327415375202735;0.014211542163446824;-0.021773174672954837;-0.002154756336708336
-0.002493133820670506;-0.012961858931852227;0.017061268862566883;-0.018555561025689823;0.0002159576804208953
-0.002860222701675638;-0.016760947476015947;0.018085542849982098;-0.010817663580304268;0.003738156489261865
-0.0028693589370469355;-0.01718399380028336;0.017977387360751076;-9.494864038759546e-06;0.006112740461628618
-0.0017471912251866924;-0.014209818817725128;0.01670965795204621;0.011007498176689615;0.005077996365398601
0.0011529175796996234;-0.008645810422237445;0.013967025771009174;0.018965990216921108;0.00036680713975251975
0.005743946281792054;-0.002045153819282266;0.010188925223298399;0.02185833469216972;-0.005721430839609751
0.010795259157126152;0.003466075346576781;0.006917706819026754;0.019982173379642826;-0.009908404571389388
0.014371704003749552;0.005812212821334866;0.005847583805077604;0.015409496130054556;-0.010462763764136877
0.015016523362732478;0.004052931766630794;0.007396644526735194;0.010279424246306982;-0.00841521913479021
0.01270345179841865;-0.0007724252981758491;0.010176124776359664;0.00540401709869697;-0.00630995670426374
0.00869257220686944;-0.005968847014008627;0.01187019024925049;0.00035214032301304575;-0.005684235829683589
0.004495788506991245;-0.008788198290161562;0.010744390938252154;-0.0052971236949794775;-0.005771489118932631
0.0009691465816452997;-0.008224208647340685;0.006557886468690112;-0.010930883789352606;-0.004726479413405552
-0.0017790994467739817;-0.005615143809208489;0.0003688012848871325;-0.01510406567599843;-0.002070144043308868
-0.003911420849070266;-0.003593361063210557;-0.006251152420566271;-0.01662945266332433;0.00027966423081208114
-0.005486420280726676;-0.004162749630925766;-0.01178492243699911;-0.01542659105203712;-0.00035223056703891613
-0.006478235902841094;-0.007244033865641256;-0.01490627180304607;-0.012440998083210216;-0.004580201398016447
-0.0069466280147303505;-0.010639765714905994;-0.014610455539188176;-0.008942131050883723;-0.009781438893159597
-0.007030060056473739;-0.011421008345087195;-0.010664597552537541;-0.005933721165189674;-0.01188493838526624
-0.006738590817716865;-0.007836856522259319;-0.004052798109053297;-0.00398928844200465;-0.008590831862980913
-0.0057906713032247455;-0.000528109808042093;0.0032011351880926932;-0.00328679160876246;-0.0011385237026702519
-0.003724884114474277;0.007700493055111569;0.008947136278990218;-0.0035964039014649606;0.006789963256429319
-0.0002849646552465878;0.013359131730487722;0.011949917810406411;-0.004278257221250421;0.011787880474764622
0.004182876331330547;0.014080671281101478;0.012295710300021885;-0.004459588973098306;0.012671383958806882
0.008652304520071055;0.009730943025466187;0.01092842026286553;-0.0034117683069137135;0.010448824975712761
0.011768950725562376;0.0022798057772632687;0.00877568888938521;-0.0009795830760134397;0.007001130136507894
0.012406074785142602;-0.0053508788738943405;0.006181474614264084;0.002193711169954034;0.0038795905014877017
0.010091679652320948;-0.010671994454560168;0.0029764208478141353;0.004909164710432411;0.0019313785846025717
0.005188741500421077;-0.01245515164715638;-0.0010423464198451738;0.0061062324789576215;0.0014767073573360697
-0.0010838544886378405;-0.010771813461671276;-0.0056191389344346756;0.005542194356910245;0.00246001679263147
-0.006797726289477279;-0.006608777809007494;-0.009796526802484665;0.0039117113059992355;0.004386613743800332
-0.009823848357356038;-0.0014929695841507753;-0.012112695986407268;0.002345733078299368;0.006278336881531252
-0.00874979427092453;0.0028427038658615984;-0.011329835516218079;0.001744270021454211;0.0068794695370650565
-0.0037858102479334257;0.004937486037025641;-0.007396001606694974;0.002412852694682994;0.005118665042981541
0.003025584863807736;0.004142510479274061;-0.0019431390410956195;0.004115139566650369;0.0007099879402791079
0.008652822932279902;0.0008628892968086899;0.0022538667178301055;0.006368206222630135;-0.005344672503786955
0.0106009466442989;-0.0036816329420888156;0.002747855043698806;0.008751616588681184;-0.010791378900711182
0.008231971448269973;-0.007970035556085355;-0.001009230341070137;0.011061957627561406;-0.013049275968396156
0.0030943759567165947;-0.010662899269046792;-0.007036310753014565;0.013242691058979631;-0.010736379555702152
-0.001938472966234227;-0.010955534821618712;-0.011699082040203203;0.015158301197118211;-0.004773296461735571
-0.004254816771996455;-0.008799875361450977;-0.01170011533162311;0.016412873485784244;0.001954002953641742
-0.0029156597021237794;-0.004900851745000292;-0.005977299033194125;0.016403912183873066;0.006370005492499867
0.0009511269656996706;-0.00043079666310624114;0.003661404151254533;0.014612857228697814;0.007181247045468815
0.004960159574607491;0.0033875627030426625;0.013452801062002964;0.010952617307719811;0.005551917699930417
0.006845553150127875;0.005636115728761758;0.019494279801511836;0.005983460653169805;0.004019621225200049
0.005506023098673572;0.005969173059710883;0.01948514551770663;0.0008860568355256309;0.004535582461451966
0.0012806516576023524;0.0048079957973380695;0.013648363703834246;-0.0028451886100695637;0.00706584120571992
-0.00438054934996538;0.003297319284888395;0.004533680328308091;-0.003914521739056949;0.009660824620350087
-0.009508795368867846;0.002826758921833353;-0.004171219508645263;-0.001761534577906096;0.009814909026901051
-0.01230446489482461;0.004246830179510341;-0.00935575533905038;0.00308975314014508;0.0060886557911658794
-0.01184409109015641;0.007262795855963749;-0.009970552974768865;0.009062784222092057;-0.0010767961614432631
-0.008559070043430811;0.010451851195995841;-0.007434857068335163;0.014040975943375068;-0.009683234254420619
-0.004111382193066748;0.011955391422421852;-0.004598181792959762;0.016224850962115372;-0.0171344065534996
-0.0005615920778155146;0.010491351072444732;-0.0038550361878517273;0.014932076570228972;-0.02115979078507379
0.0007286019058115244;0.006145029167651346;-0.005679771124480094;0.010873205396001638;-0.020465367780144923
-0.00026547960356001647;0.000473582933033323;-0.00852670451557021;0.005709167263538496;-0.015159266393166297
-0.0024378505197760352;-0.004208739114487963;-0.01000795266242718;0.0011770231492068618;-0.006823894052602266
-0.004324896437166452;-0.006021776631847093;-0.008443900205158119;-0.001669112623423868;0.0020251235168723407
-0.004835075175711276;-0.004529435737788802;-0.0038216849135605316;-0.002751340548734364;0.008997840283907592
-0.0035635867892859934;-0.001001525177996921;0.0022967437379412333;-0.0027844047160109904;0.012795770412970062
-0.0007494809053004702;0.0022220203581474734;0.007737949400003386;-0.0027650365569584666;0.013445199509459963
0.002884945785418173;0.002935538952807526;0.010910037046803808;-0.003362066690780341;0.011737291454546162
0.006289511363354552;0.00021837850648943294;0.011515610204907488;-0.004517519194519981;0.008442357824629534
0.008309969626409319;-0.005045305913892687;0.010451866226497877;-0.00550320908629229;0.003959076689683472
0.008091077922829;-0.010511112981636081;0.009092284093484771;-0.005423886229616877;-0.0013963973009121745
0.005554329461192224;-0.01339595925117979;0.00842989117841176;-0.0038810773140786035;-0.006827205500505109
0.0015932805169226365;-0.0117100707222784;0.008527676839504438;-0.0013676410716626894;-0.010855837104005886
-0.002283972050755263;-0.00518889500906375;0.008528181382541158;0.0009295201896860227;-0.011894187913632084
-0.004691813246509718;0.004439465392106077;0.007206872424038032;0.0018477615323139556;-0.009326815779011366
-0.004966183085666003;0.01399142976771508;0.0037685111300627015;0.000980894715806502;-0.004243897741075257
-0.0032464328262121825;0.02004164798463927;-0.0015422579437423612;-0.0011487976331309544;0.0009305446978942342
-0.00013581864072300458;0.020367840134371637;-0.007319764266276545;-0.0036126895248804244;0.0037816933307609378
0.0036609950225822236;0.014960134455405798;-0.01143084734580992;-0.0058281710403428185;0.0032491681988136736
0.00747843117623526;0.006045904271835771;-0.01186896633532388;-0.007864883532522645;8.151981745518215e-05
0.01069747808524728;-0.0029187260481193093;-0.007741538947440543;-0.010032929133729222;-0.003675072911757519
